id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:31,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,20,Allyson Simpson,,,,,31,Aerin Frankel,,,,,,,35.7,-24.1,112,2024-12-08,PWHL,2024/2025,Regular Season
2,1:21,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,19,Hannah Bilka,,,,,30,Corinne Schroeder,,,,,,,-75.3,9.3,112,2024-12-08,PWHL,2024/2025,Regular Season
3,2:34,Block,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,8,Maja Nylen Persson,,,,,31,Aerin Frankel,,,,,,,43.7,9.9,112,2024-12-08,PWHL,2024/2025,Regular Season
4,4:00,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,19,Hannah Bilka,,,,,30,Corinne Schroeder,,,,,,,-52.3,-11.9,112,2024-12-08,PWHL,2024/2025,Regular Season
5,5:11,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,36,Loren Gabel,,,,,30,Corinne Schroeder,,,,,,,-51.7,22.4,112,2024-12-08,PWHL,2024/2025,Regular Season
6,5:56,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,25,Alex Carpenter,,,,,31,Aerin Frankel,,,,,,,64.7,16.1,112,2024-12-08,PWHL,2024/2025,Regular Season
7,6:24,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,19,Hannah Bilka,,,,,30,Corinne Schroeder,,,,,,,-33.3,15.0,112,2024-12-08,PWHL,2024/2025,Regular Season
8,6:25,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,21,Hilary Knight,,,,,30,Corinne Schroeder,,,,,,,-69.0,-6.2,112,2024-12-08,PWHL,2024/2025,Regular Season
9,7:31,Goal,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,77,Susanna Tapani,37,Theresa Schafzahl,7,Sidney Morin,30,Corinne Schroeder,,5 15 19 37 77,Megan Keller - Sydney Bard - Hannah Bilka - Theresa Schafzahl - Susanna Tapani,,8 11 19 28 40,Maja Nylen Persson - Abby Roque - Paetyn Levis - Micah Zandee-Hart - Noora Tulus,-63.7,17.8,112,2024-12-08,PWHL,2024/2025,Regular Season
10,9:43,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,25,Emma Greco,,,,,30,Corinne Schroeder,,,,,,,-4.3,28.6,112,2024-12-08,PWHL,2024/2025,Regular Season
11,9:45,Penalty,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,17,Taylor Girard,,,,,,,,,,,,,,,112,2024-12-08,PWHL,2024/2025,Regular Season
12,12:12,Block,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,9,Jessie Eldridge,,,,,31,Aerin Frankel,,,,,,,60.0,1.1,112,2024-12-08,PWHL,2024/2025,Regular Season
13,13:11,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,18,Élizabeth Giguère,,,,,31,Aerin Frankel,,,,,,,58.3,-24.9,112,2024-12-08,PWHL,2024/2025,Regular Season
14,13:11,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,37,Theresa Schafzahl,,,,,30,Corinne Schroeder,,,,,,,-41.7,-11.6,112,2024-12-08,PWHL,2024/2025,Regular Season
15,13:21,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,27,Jade Downie-Landry,,,,,31,Aerin Frankel,,,,,,,47.7,-16.7,112,2024-12-08,PWHL,2024/2025,Regular Season
16,14:01,Goal,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,19,Paetyn Levis,28,Micah Zandee-Hart,10,Sarah Fillier,31,Aerin Frankel,,5 15 19 20 21,Megan Keller - Sydney Bard - Hannah Bilka - Hannah Brandt - Hilary Knight,,8 10 19 25 28,Maja Nylen Persson - Sarah Fillier - Paetyn Levis - Alex Carpenter - Micah Zandee-Hart,73.3,-2.0,112,2024-12-08,PWHL,2024/2025,Regular Season
17,15:01,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,88,Lexie Adzija,,,,,30,Corinne Schroeder,,,,,,,-43.0,8.5,112,2024-12-08,PWHL,2024/2025,Regular Season
18,16:49,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,5,Megan Keller,,,,,30,Corinne Schroeder,,,,,,,-35.3,24.6,112,2024-12-08,PWHL,2024/2025,Regular Season
19,17:17,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,19,Hannah Bilka,,,,,30,Corinne Schroeder,,,,,,,-39.3,-26.9,112,2024-12-08,PWHL,2024/2025,Regular Season
20,17:34,Penalty,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,40,Noora Tulus,,,,,,,,,,,,,,,112,2024-12-08,PWHL,2024/2025,Regular Season
21,18:19,Penalty,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,4v5,6,Brooke Hobson,,,,,,,,,,,,,,,112,2024-12-08,PWHL,2024/2025,Regular Season
22,18:23,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v3,47,Jamie Lee Rattray,,,,,30,Corinne Schroeder,,,,,,,-41.0,26.4,112,2024-12-08,PWHL,2024/2025,Regular Season
23,19:06,Block,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v3,15,Sydney Bard,,,,,30,Corinne Schroeder,,,,,,,-55.0,10.5,112,2024-12-08,PWHL,2024/2025,Regular Season
24,19:17,Goal,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v3,15,Sydney Bard,21,Hilary Knight,19,Hannah Bilka,30,Corinne Schroeder,,15 19 20 21 77,Sydney Bard - Hannah Bilka - Hannah Brandt - Hilary Knight - Susanna Tapani,,15 20 27,Gabby Rosenthal - Allyson Simpson - Jade Downie-Landry,-59.0,17.3,112,2024-12-08,PWHL,2024/2025,Regular Season
25,19:43,Block,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v4,21,Hilary Knight,,,,,30,Corinne Schroeder,,,,,,,-49.0,-6.5,112,2024-12-08,PWHL,2024/2025,Regular Season
26,0:32,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,2,event,5v5,5,Megan Keller,,,,,30,Corinne Schroeder,,,,,,,-41.0,16.1,112,2024-12-08,PWHL,2024/2025,Regular Season
27,0:59,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,2,event,5v5,11,Abby Roque,,,,,31,Aerin Frankel,,,,,,,73.0,9.3,112,2024-12-08,PWHL,2024/2025,Regular Season
28,1:33,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,2,event,5v5,20,Allyson Simpson,,,,,31,Aerin Frankel,,,,,,,42.7,19.0,112,2024-12-08,PWHL,2024/2025,Regular Season
