id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,1:48,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,27,Emma Maltais,,,,,35,Maddie Rooney,,,,,,,-63.0,2.5,,0,D15,88,2024-05-13,PWHL,2023/2024,Playoffs
2,2:04,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,21,Liz Schepers,,,,,50,Kristen Campbell,,,,,,,9.7,-28.3,0.0553,0,N01,88,2024-05-13,PWHL,2023/2024,Playoffs
3,2:44,Block,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,22,Natalie Buchbinder,,,,,50,Kristen Campbell,,,,,,,32.3,32.9,,0,O26,88,2024-05-13,PWHL,2023/2024,Playoffs
4,6:15,Block,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,14,Clair DeGeorge,,,,,50,Kristen Campbell,,,,,,,37.3,-31.4,,0,O24,88,2024-05-13,PWHL,2023/2024,Playoffs
5,8:06,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,27,Emma Maltais,,,,,35,Maddie Rooney,,,,,,,57.0,-6.0,,0,O15,88,2024-05-13,PWHL,2023/2024,Playoffs
6,8:36,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,86,Michela Cava,,,,,50,Kristen Campbell,,,,,,,36.3,24.6,0.0258,0,O26,88,2024-05-13,PWHL,2023/2024,Playoffs
7,10:21,Shot,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,40,Blayre Turnbull,,,,,35,Maddie Rooney,,,,,,,51.0,2.5,0.0573,0,O21,88,2024-05-13,PWHL,2023/2024,Playoffs
8,11:28,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,24,Abby Boreen,,,,,50,Kristen Campbell,,,,,,,83.0,-8.5,0.0659,0,O06,88,2024-05-13,PWHL,2023/2024,Playoffs
9,11:28,Penalty,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,20,Sarah Nurse,,,,,,,,,,,,,,,,0,,88,2024-05-13,PWHL,2023/2024,Playoffs
10,12:32,Block,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v4,16,Sophie Jaques,,,,,50,Kristen Campbell,,,,,,,42.3,18.7,,0,O22,88,2024-05-13,PWHL,2023/2024,Playoffs
11,12:39,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v4,16,Sophie Jaques,,,,,50,Kristen Campbell,,,,,,,33.3,-2.3,0.0661,0,O25,88,2024-05-13,PWHL,2023/2024,Playoffs
12,13:03,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v4,13,Grace Zumwinkle,,,,,50,Kristen Campbell,,,,,,,56.0,-21.2,0.0505,0,O19,88,2024-05-13,PWHL,2023/2024,Playoffs
13,13:30,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,2,Lee Stecklein,,,,,50,Kristen Campbell,,,,,,,85.0,12.5,0.0709,0,O08,88,2024-05-13,PWHL,2023/2024,Playoffs
14,13:31,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,14,Clair DeGeorge,,,,,50,Kristen Campbell,,,,,,,77.3,-10.2,0.0659,0,O06,88,2024-05-13,PWHL,2023/2024,Playoffs
15,14:06,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,41,Brittany Howard,,,,,35,Maddie Rooney,,,,,,,52.0,24.4,,0,O23,88,2024-05-13,PWHL,2023/2024,Playoffs
16,14:15,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,6,Kali Flanagan,,,,,35,Maddie Rooney,,,,,,,38.0,31.2,,0,O26,88,2024-05-13,PWHL,2023/2024,Playoffs
17,14:27,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,6,Kali Flanagan,,,,,35,Maddie Rooney,,,,,,,72.7,-0.6,,0,O14,88,2024-05-13,PWHL,2023/2024,Playoffs
18,14:32,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,6,Kali Flanagan,,,,,35,Maddie Rooney,,,,,,,64.7,-0.6,,0,O15,88,2024-05-13,PWHL,2023/2024,Playoffs
