id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:11,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v5,13,Kaleigh Fratkin,,,,,37,Erica Howe,,,,,,,7.3,24.6,52,2024-03-20,PWHL,2023/2024,Regular Season
2,1:13,Block,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,34,Hannah Miller,,,,,30,Emma Söderberg,,,,,,,-37.3,17.6,52,2024-03-20,PWHL,2023/2024,Regular Season
3,3:41,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v5,21,Hilary Knight,,,,,37,Erica Howe,,,,,,,65.3,15.6,52,2024-03-20,PWHL,2023/2024,Regular Season
4,4:04,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v5,16,Amanda Pelkey,,,,,37,Erica Howe,,,,,,,32.0,-26.4,52,2024-03-20,PWHL,2023/2024,Regular Season
5,4:23,Shot,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,14,Renata Fast,,,,,30,Emma Söderberg,,,,,,,-36.0,-22.1,52,2024-03-20,PWHL,2023/2024,Regular Season
6,4:47,Shot,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,3,Jocelyne Larocque,,,,,30,Emma Söderberg,,,,,,,-36.3,3.4,52,2024-03-20,PWHL,2023/2024,Regular Season
7,7:44,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v5,20,Hannah Brandt,,,,,37,Erica Howe,,,,,,,41.0,-7.1,52,2024-03-20,PWHL,2023/2024,Regular Season
8,7:51,Shot,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,24,Natalie Spooner,,,,,30,Emma Söderberg,,,,,,,-53.0,-13.9,52,2024-03-20,PWHL,2023/2024,Regular Season
9,9:27,Penalty,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,3,Jocelyne Larocque,,,,,,,,,,,,,,,52,2024-03-20,PWHL,2023/2024,Regular Season
10,10:06,Penalty,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,4v5,20,Sarah Nurse,,,,,,,,,,,,,,,52,2024-03-20,PWHL,2023/2024,Regular Season
11,10:28,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v3,5,Megan Keller,,,,,37,Erica Howe,,,,,,,53.7,3.1,52,2024-03-20,PWHL,2023/2024,Regular Season
12,10:49,Block,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v3,88,Susanna Tapani,,,,,37,Erica Howe,,,,,,,74.3,6.2,52,2024-03-20,PWHL,2023/2024,Regular Season
13,11:12,Shot,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v3,7,Sidney Morin,,,,,37,Erica Howe,,,,,,,69.0,9.1,52,2024-03-20,PWHL,2023/2024,Regular Season
14,11:21,Goal,Boston Fleet,Away,Toronto Sceptres,Boston Fleet,1,event,5v3,7,Sidney Morin,47,Jamie Lee Rattray,22,Jessica DiGirolamo,37,Erica Howe,,6 14 40,Kali Flanagan - Renata Fast - Blayre Turnbull,,7 17 20 22 47,Sidney Morin - Taylor Girard - Hannah Brandt - Jessica DiGirolamo - Jamie Lee Rattray,63.0,-11.6,52,2024-03-20,PWHL,2023/2024,Regular Season
15,16:26,Penalty,Toronto Sceptres,Home,Toronto Sceptres,Boston Fleet,1,event,5v5,27,Emma Maltais,,,,,,,,,,,,,,,52,2024-03-20,PWHL,2023/2024,Regular Season
