id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,1:29,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,34,Hannah Miller,,,,,33,Gwyneth Philips,,,,,,,81.0,2.5,,0,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
2,1:29,Penalty,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,29,Peyton Hemp,,,,,,,,,,,,,,,,0,,249,2026-01-09,PWHL,2025/2026,Regular Season
3,1:44,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v4,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,47.0,15.6,,0,O22,249,2026-01-09,PWHL,2025/2026,Regular Season
4,9:23,Block,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,8,Kathryn Reilly,,,,,50,Kristen Campbell,,,,,,,82.7,4.5,,0,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
5,10:11,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,29,Peyton Hemp,,,,,50,Kristen Campbell,,,,,,,83.0,0.0,,0,O07,249,2026-01-09,PWHL,2025/2026,Regular Season
6,10:12,Goal,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,88,Ronja Savolainen,29,Peyton Hemp,3,Jocelyne Larocque,50,Kristen Campbell,,3 16 26 29 88,Jocelyne Larocque - Kateřina Mrázová - Emily Clark - Peyton Hemp - Ronja Savolainen,,16 22 33 42 72,Sophie Jaques - Abby Boreen - Michelle Karvinen - Claire Thompson - Darcie Lappan,82.3,9.1,,0,O08,249,2026-01-09,PWHL,2025/2026,Regular Season
7,12:33,Block,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,86,Michela Cava,,,,,33,Gwyneth Philips,,,,,,,77.3,-14.2,,-1,O06,249,2026-01-09,PWHL,2025/2026,Regular Season
8,14:06,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,33,Michelle Karvinen,,,,,33,Gwyneth Philips,,,,,,,40.3,26.4,,-1,O26,249,2026-01-09,PWHL,2025/2026,Regular Season
9,14:20,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,53.3,19.6,,-1,O22,249,2026-01-09,PWHL,2025/2026,Regular Season
10,15:01,Block,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,16,Kateřina Mrázová,,,,,50,Kristen Campbell,,,,,,,73.0,33.1,,1,O09,249,2026-01-09,PWHL,2025/2026,Regular Season
11,15:28,Block,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,19,Brianne Jenner,,,,,50,Kristen Campbell,,,,,,,86.7,16.4,,1,O08,249,2026-01-09,PWHL,2025/2026,Regular Season
12,16:31,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,22,Abby Boreen,,,,,33,Gwyneth Philips,,,,,,,87.0,-6.5,,-1,O06,249,2026-01-09,PWHL,2025/2026,Regular Season
13,17:17,Block,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,26,Emily Clark,,,,,50,Kristen Campbell,,,,,,,30.0,0.8,,1,O25,249,2026-01-09,PWHL,2025/2026,Regular Season
14,17:36,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,21,Ashton Bell,,,,,33,Gwyneth Philips,,,,,,,66.3,16.4,,-1,O17,249,2026-01-09,PWHL,2025/2026,Regular Season
15,18:09,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,11,Brooke Hobson,,,,,50,Kristen Campbell,,,,,,,23.3,9.3,,1,N02,249,2026-01-09,PWHL,2025/2026,Regular Season
16,18:46,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,1,event,5v5,19,Brianne Jenner,,,,,50,Kristen Campbell,,,,,,,82.7,-1.1,,1,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
17,0:42,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,23,Mellissa Channell-Watkins,,,,,33,Gwyneth Philips,,,,,,,53.7,-37.7,,-1,O19,249,2026-01-09,PWHL,2025/2026,Regular Season
18,1:30,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,29,Peyton Hemp,,,,,50,Kristen Campbell,,,,,,,85.0,4.2,,1,O07,249,2026-01-09,PWHL,2025/2026,Regular Season
19,1:37,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,5,Rory Guilday,,,,,50,Kristen Campbell,,,,,,,34.7,30.3,,1,O26,249,2026-01-09,PWHL,2025/2026,Regular Season
20,3:01,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,11,Brooke Hobson,,,,,50,Kristen Campbell,,,,,,,78.0,-11.1,,1,O06,249,2026-01-09,PWHL,2025/2026,Regular Season
21,4:18,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,28,Nina Jobst-Smith,,,,,33,Gwyneth Philips,,,,,,,39.0,21.0,,-1,O26,249,2026-01-09,PWHL,2025/2026,Regular Season
22,6:02,Block,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,9,Katie Chan,,,,,33,Gwyneth Philips,,,,,,,75.0,10.5,,-1,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
23,6:21,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,17,Gabbie Hughes,,,,,50,Kristen Campbell,,,,,,,78.0,7.9,,1,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
24,6:28,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,71,Fanuza Kadirova,,,,,50,Kristen Campbell,,,,,,,66.3,17.0,,1,O17,249,2026-01-09,PWHL,2025/2026,Regular Season
25,8:40,Block,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,35.7,-0.8,,-1,O25,249,2026-01-09,PWHL,2025/2026,Regular Season
26,8:53,Shot,Vancouver Goldeneyes,Away,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,34,Hannah Miller,,,,,33,Gwyneth Philips,,,,,,,48.7,6.8,,-1,O21,249,2026-01-09,PWHL,2025/2026,Regular Season
27,9:46,Shot,Ottawa Charge,Home,Ottawa Charge,Vancouver Goldeneyes,2,event,5v5,29,Peyton Hemp,,,,,50,Kristen Campbell,,,,,,,78.3,-1.1,,1,O11,249,2026-01-09,PWHL,2025/2026,Regular Season
