id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,2:18,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,25,Emma Greco,,,,,31,Aerin Frankel,,,,,,,49.7,-27.2,0.0318,0,O19,38,2024-02-25,PWHL,2023/2024,Regular Season
2,4:16,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,11,Alina Müller,,,,,29,Nicole Hensley,,,,,,,78.7,15.0,0.0709,0,O08,38,2024-02-25,PWHL,2023/2024,Regular Season
3,4:26,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,18,Brittyn Fleming,,,,,31,Aerin Frankel,,,,,,,51.0,21.2,0.0386,0,O22,38,2024-02-25,PWHL,2023/2024,Regular Season
4,5:23,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,16,Sophie Jaques,,,,,31,Aerin Frankel,,,,,,,13.0,-8.8,0.0553,0,N02,38,2024-02-25,PWHL,2023/2024,Regular Season
5,6:51,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,18,Brittyn Fleming,,,,,31,Aerin Frankel,,,,,,,82.0,-2.0,0.1248,0,O11,38,2024-02-25,PWHL,2023/2024,Regular Season
6,7:31,Penalty,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,7,Sidney Morin,,,,,,,,,,,,,,,,0,,38,2024-02-25,PWHL,2023/2024,Regular Season
7,7:36,Block,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,17,Brooke Bryant,,,,,31,Aerin Frankel,,,,,,,45.3,0.0,,0,O21,38,2024-02-25,PWHL,2023/2024,Regular Season
8,8:04,Block,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,2,Lee Stecklein,,,,,31,Aerin Frankel,,,,,,,47.3,19.3,,0,O22,38,2024-02-25,PWHL,2023/2024,Regular Season
9,8:12,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,86,Michela Cava,,,,,31,Aerin Frankel,,,,,,,79.0,-14.5,0.1024,0,O06,38,2024-02-25,PWHL,2023/2024,Regular Season
10,9:00,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,16,Sophie Jaques,,,,,31,Aerin Frankel,,,,,,,36.3,-17.0,0.0661,0,O25,38,2024-02-25,PWHL,2023/2024,Regular Season
11,9:16,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,2,Lee Stecklein,,,,,31,Aerin Frankel,,,,,,,43.3,33.1,0.0243,0,O23,38,2024-02-25,PWHL,2023/2024,Regular Season
12,9:20,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v4,16,Sophie Jaques,,,,,31,Aerin Frankel,,,,,,,39.0,-24.4,0.0632,0,O24,38,2024-02-25,PWHL,2023/2024,Regular Season
13,9:55,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,14,Clair DeGeorge,,,,,31,Aerin Frankel,,,,,,,75.7,16.1,0.0709,0,O08,38,2024-02-25,PWHL,2023/2024,Regular Season
14,10:09,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,25,Emma Greco,,,,,31,Aerin Frankel,,,,,,,45.7,-29.2,0.0318,0,O19,38,2024-02-25,PWHL,2023/2024,Regular Season
15,10:25,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,25,Emma Greco,,,,,31,Aerin Frankel,,,,,,,48.3,-15.3,0.0458,0,O20,38,2024-02-25,PWHL,2023/2024,Regular Season
16,11:34,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,18,Brittyn Fleming,,,,,31,Aerin Frankel,,,,,,,64.3,-40.5,0.0191,0,O04,38,2024-02-25,PWHL,2023/2024,Regular Season
17,12:31,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,41,Denisa Křížová,,,,,31,Aerin Frankel,,,,,,,44.3,15.3,0.0386,0,O22,38,2024-02-25,PWHL,2023/2024,Regular Season
18,13:06,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,37,Theresa Schafzahl,,,,,29,Nicole Hensley,,,,,,,83.7,4.2,0.2112,0,O07,38,2024-02-25,PWHL,2023/2024,Regular Season
19,13:23,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,36,Loren Gabel,,,,,29,Nicole Hensley,,,,,,,69.0,16.1,0.0409,0,O17,38,2024-02-25,PWHL,2023/2024,Regular Season
20,14:04,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,16,Sophie Jaques,,,,,31,Aerin Frankel,,,,,,,33.0,25.8,0.0258,0,O26,38,2024-02-25,PWHL,2023/2024,Regular Season
21,14:57,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,7,Sidney Morin,,,,,29,Nicole Hensley,,,,,,,56.7,29.2,0.0152,0,O23,38,2024-02-25,PWHL,2023/2024,Regular Season
22,15:27,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,7,Sidney Morin,,,,,29,Nicole Hensley,,,,,,,32.3,3.4,0.0420,0,O25,38,2024-02-25,PWHL,2023/2024,Regular Season
23,15:48,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,5,Megan Keller,,,,,29,Nicole Hensley,,,,,,,46.0,-12.5,0.0573,0,O21,38,2024-02-25,PWHL,2023/2024,Regular Season
24,15:48,Penalty,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,29,Nicole Hensley,,,,,,,,,,,,,,,,0,,38,2024-02-25,PWHL,2023/2024,Regular Season
25,15:49,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,21,Hilary Knight,,,,,29,Nicole Hensley,,,,,,,84.3,6.2,0.3021,0,O07,38,2024-02-25,PWHL,2023/2024,Regular Season
26,15:50,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,88,Susanna Tapani,,,,,29,Nicole Hensley,,,,,,,51.0,19.6,0.0610,0,O22,38,2024-02-25,PWHL,2023/2024,Regular Season
27,17:27,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,36,Loren Gabel,,,,,29,Nicole Hensley,,,,,,,67.7,24.1,0.0645,0,O17,38,2024-02-25,PWHL,2023/2024,Regular Season
28,17:43,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,36,Loren Gabel,,,,,29,Nicole Hensley,,,,,,,77.7,28.9,0.0471,0,O09,38,2024-02-25,PWHL,2023/2024,Regular Season
29,17:44,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,47,Jamie Lee Rattray,,,,,29,Nicole Hensley,,,,,,,79.3,0.8,0.1873,0,O11,38,2024-02-25,PWHL,2023/2024,Regular Season
30,19:31,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,14,Clair DeGeorge,,,,,31,Aerin Frankel,,,,,,,78.7,-1.7,0.1248,0,O11,38,2024-02-25,PWHL,2023/2024,Regular Season
31,19:55,Block,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,2,Lee Stecklein,,,,,31,Aerin Frankel,,,,,,,35.3,-31.4,,0,O24,38,2024-02-25,PWHL,2023/2024,Regular Season
32,0:41,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,2,event,5v5,47,Jamie Lee Rattray,,,,,29,Nicole Hensley,,,,,,,77.3,-3.1,0.1248,0,O11,38,2024-02-25,PWHL,2023/2024,Regular Season
33,3:07,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,2,event,5v5,17,Brooke Bryant,,,,,31,Aerin Frankel,,,,,,,83.0,7.6,0.0709,0,O08,38,2024-02-25,PWHL,2023/2024,Regular Season
34,3:09,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,2,event,5v5,16,Sophie Jaques,,,,,31,Aerin Frankel,,,,,,,87.3,8.5,0.0709,0,O08,38,2024-02-25,PWHL,2023/2024,Regular Season
35,4:47,Block,Boston Fleet,Away,Minnesota Frost,Boston Fleet,2,event,5v5,21,Hilary Knight,,,,,29,Nicole Hensley,,,,,,,53.0,12.5,,0,O22,38,2024-02-25,PWHL,2023/2024,Regular Season
36,6:41,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,2,event,5v5,27,Shiann Darkangelo,,,,,29,Nicole Hensley,,,,,,,5.0,-27.5,0.0553,0,N01,38,2024-02-25,PWHL,2023/2024,Regular Season
37,6:47,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,2,event,5v5,7,Claire Butorac,,,,,31,Aerin Frankel,,,,,,,67.0,-10.2,0.0785,0,O14,38,2024-02-25,PWHL,2023/2024,Regular Season
38,6:48,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,2,event,5v5,18,Brittyn Fleming,,,,,31,Aerin Frankel,,,,,,,84.3,10.8,0.0709,0,O08,38,2024-02-25,PWHL,2023/2024,Regular Season
