id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,1:06,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,13,Tereza Vanišová,,,,,35,Maddie Rooney,,,,,,,80.0,-34.3,209,2025-05-26,PWHL,2024/2025,Playoffs
2,1:45,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,3,Brooke McQuigge,,,,,33,Gwyneth Philips,,,,,,,-48.0,28.1,209,2025-05-26,PWHL,2024/2025,Playoffs
3,1:49,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,86,Michela Cava,,,,,33,Gwyneth Philips,,,,,,,-47.0,13.3,209,2025-05-26,PWHL,2024/2025,Playoffs
4,2:44,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,92,Danielle Serdachny,,,,,35,Maddie Rooney,,,,,,,52.7,-19.6,209,2025-05-26,PWHL,2024/2025,Playoffs
5,3:36,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,26,Kendall Coyne Schofield,,,,,33,Gwyneth Philips,,,,,,,-55.3,-0.3,209,2025-05-26,PWHL,2024/2025,Playoffs
6,3:42,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,13,Grace Zumwinkle,,,,,33,Gwyneth Philips,,,,,,,-76.7,0.6,209,2025-05-26,PWHL,2024/2025,Playoffs
7,3:53,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,21,Ashton Bell,,,,,35,Maddie Rooney,,,,,,,44.0,14.5,209,2025-05-26,PWHL,2024/2025,Playoffs
8,4:00,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,12,Kelly Pannek,,,,,33,Gwyneth Philips,,,,,,,-57.0,-19.6,209,2025-05-26,PWHL,2024/2025,Playoffs
9,5:03,Block,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,6,Stephanie Markowski,,,,,35,Maddie Rooney,,,,,,,36.3,-5.7,209,2025-05-26,PWHL,2024/2025,Playoffs
10,5:34,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,21,Ashton Bell,,,,,35,Maddie Rooney,,,,,,,50.3,0.6,209,2025-05-26,PWHL,2024/2025,Playoffs
11,5:45,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,41,Denisa Křížová,,,,,33,Gwyneth Philips,,,,,,,-47.7,-6.8,209,2025-05-26,PWHL,2024/2025,Playoffs
12,6:09,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,13,Tereza Vanišová,,,,,35,Maddie Rooney,,,,,,,73.0,1.4,209,2025-05-26,PWHL,2024/2025,Playoffs
13,6:09,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,19,Brianne Jenner,,,,,35,Maddie Rooney,,,,,,,69.0,30.3,209,2025-05-26,PWHL,2024/2025,Playoffs
