id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,1:03,Block,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,88,Susanna Tapani,,,,,38,Emerance Maschmeyer,,,,,,,59.7,-1.7,,0,O15,65,2024-03-16,PWHL,2023/2024,Regular Season
2,1:57,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,97,Jess Healey,,,,,38,Emerance Maschmeyer,,,,,,,74.7,-38.8,0.0191,0,O04,65,2024-03-16,PWHL,2023/2024,Regular Season
3,3:04,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,5,Megan Keller,,,,,38,Emerance Maschmeyer,,,,,,,45.7,-25.8,0.0318,0,O19,65,2024-03-16,PWHL,2023/2024,Regular Season
4,3:05,Goal,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,21,Hilary Knight,5,Megan Keller,20,Hannah Brandt,38,Emerance Maschmeyer,,5 13 20 21 47,Megan Keller - Kaleigh Fratkin - Hannah Brandt - Hilary Knight - Jamie Lee Rattray,,2 15 17 21 81,Aneta Tejralová - Savannah Harmon - Gabbie Hughes - Ashton Bell - Rosalie Demers,85.0,-3.1,0.2112,0,O07,65,2024-03-16,PWHL,2023/2024,Regular Season
5,5:55,Block,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,20,Sammy Davis,,,,,31,Aerin Frankel,,,,,,,68.3,20.7,,-1,O17,65,2024-03-16,PWHL,2023/2024,Regular Season
6,6:06,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,88,Susanna Tapani,,,,,38,Emerance Maschmeyer,,,,,,,73.3,-25.8,0.0213,1,O05,65,2024-03-16,PWHL,2023/2024,Regular Season
7,6:51,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,36,Loren Gabel,,,,,38,Emerance Maschmeyer,,,,,,,52.7,8.8,0.0682,1,O21,65,2024-03-16,PWHL,2023/2024,Regular Season
8,6:57,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,5,Megan Keller,,,,,38,Emerance Maschmeyer,,,,,,,74.3,5.4,0.1463,1,O11,65,2024-03-16,PWHL,2023/2024,Regular Season
9,7:13,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,15,Savannah Harmon,,,,,31,Aerin Frankel,,,,,,,59.7,-16.1,0.0838,-1,O14,65,2024-03-16,PWHL,2023/2024,Regular Season
10,8:50,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,97,Jess Healey,,,,,38,Emerance Maschmeyer,,,,,,,7.3,-33.4,0.0657,1,N01,65,2024-03-16,PWHL,2023/2024,Regular Season
11,10:18,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,9,Daryl Watts,,,,,31,Aerin Frankel,,,,,,,78.7,-15.3,0.0705,-1,O06,65,2024-03-16,PWHL,2023/2024,Regular Season
12,10:31,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,19,Brianne Jenner,,,,,31,Aerin Frankel,,,,,,,56.0,-26.6,0.0341,-1,O19,65,2024-03-16,PWHL,2023/2024,Regular Season
13,10:41,Block,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,2,Aneta Tejralová,,,,,31,Aerin Frankel,,,,,,,35.3,-28.3,,-1,O24,65,2024-03-16,PWHL,2023/2024,Regular Season
14,12:13,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,71,Jincy Roese,,,,,31,Aerin Frankel,,,,,,,38.0,-20.4,0.0429,-1,O24,65,2024-03-16,PWHL,2023/2024,Regular Season
15,12:33,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,71,Jincy Roese,,,,,31,Aerin Frankel,,,,,,,50.7,27.2,0.0163,-1,O23,65,2024-03-16,PWHL,2023/2024,Regular Season
16,13:10,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,97,Jess Healey,,,,,38,Emerance Maschmeyer,,,,,,,33.3,21.0,0.0309,1,O26,65,2024-03-16,PWHL,2023/2024,Regular Season
17,13:49,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,8,Natalie Snodgrass,,,,,31,Aerin Frankel,,,,,,,75.3,-13.6,0.0705,-1,O06,65,2024-03-16,PWHL,2023/2024,Regular Season
18,13:51,Penalty,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,13,Kaleigh Fratkin,,,,,,,,,,,,,,,,1,,65,2024-03-16,PWHL,2023/2024,Regular Season
19,14:34,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v4,9,Daryl Watts,,,,,31,Aerin Frankel,,,,,,,85.3,-15.6,0.1093,-1,O06,65,2024-03-16,PWHL,2023/2024,Regular Season
20,14:53,Block,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v4,19,Brianne Jenner,,,,,31,Aerin Frankel,,,,,,,48.0,-28.1,,-1,O19,65,2024-03-16,PWHL,2023/2024,Regular Season
21,15:20,Goal,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v4,26,Emily Clark,,,,,31,Aerin Frankel,,5 19 22 27,Megan Keller - Gigi Marvin - Jessica DiGirolamo - Shiann Darkangelo,,14 15 21 26 88,Hayley Scamurra - Savannah Harmon - Ashton Bell - Emily Clark - Lexie Adzija,70.0,-16.4,0.0627,-1,O13,65,2024-03-16,PWHL,2023/2024,Regular Season
22,16:35,Block,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,11,Akane Shiga,,,,,31,Aerin Frankel,,,,,,,69.0,25.5,,0,O17,65,2024-03-16,PWHL,2023/2024,Regular Season
23,16:48,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,88,Lexie Adzija,,,,,31,Aerin Frankel,,,,,,,61.7,25.5,0.0409,0,O17,65,2024-03-16,PWHL,2023/2024,Regular Season
24,17:23,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,36,Loren Gabel,,,,,38,Emerance Maschmeyer,,,,,,,79.0,25.8,0.0296,0,O09,65,2024-03-16,PWHL,2023/2024,Regular Season
25,18:51,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,19,Brianne Jenner,,,,,31,Aerin Frankel,,,,,,,77.7,-0.6,0.1248,0,O11,65,2024-03-16,PWHL,2023/2024,Regular Season
