id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:48,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,2,Emily Brown,,,,,33,Gwyneth Philips,,,,,,,-11.0,36.5,185,2025-03-29,PWHL,2024/2025,Regular Season
2,1:08,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,23,Jocelyne Larocque,,,,,31,Aerin Frankel,,,,,,,28.7,-30.3,185,2025-03-29,PWHL,2024/2025,Regular Season
3,1:30,Block,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,5,Megan Keller,,,,,33,Gwyneth Philips,,,,,,,35.3,26.9,185,2025-03-29,PWHL,2024/2025,Regular Season
4,1:45,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,94,Anna Meixner,,,,,31,Aerin Frankel,,,,,,,56.3,-12.5,185,2025-03-29,PWHL,2024/2025,Regular Season
5,3:00,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,88,Lexie Adzija,,,,,33,Gwyneth Philips,,,,,,,-74.0,-5.4,185,2025-03-29,PWHL,2024/2025,Regular Season
6,3:31,Block,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,7,Sidney Morin,,,,,33,Gwyneth Philips,,,,,,,-53.0,-15.6,185,2025-03-29,PWHL,2024/2025,Regular Season
7,4:48,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,19,Brianne Jenner,,,,,31,Aerin Frankel,,,,,,,75.3,-17.3,185,2025-03-29,PWHL,2024/2025,Regular Season
8,4:56,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,13,Tereza Vanišová,,,,,31,Aerin Frankel,,,,,,,65.7,-33.1,185,2025-03-29,PWHL,2024/2025,Regular Season
9,5:45,Penalty,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,71,Jincy Roese,,,,,,,,,,,,,,,185,2025-03-29,PWHL,2024/2025,Regular Season
10,6:15,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v4,11,Alina Müller,,,,,33,Gwyneth Philips,,,,,,,-44.7,-0.3,185,2025-03-29,PWHL,2024/2025,Regular Season
11,6:27,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v4,27,Shay Maloney,,,,,33,Gwyneth Philips,,,,,,,-75.7,22.4,185,2025-03-29,PWHL,2024/2025,Regular Season
12,6:38,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v4,77,Susanna Tapani,,,,,33,Gwyneth Philips,,,,,,,-77.0,3.1,185,2025-03-29,PWHL,2024/2025,Regular Season
13,7:32,Shot,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v4,36,Loren Gabel,,,,,33,Gwyneth Philips,,,,,,,-60.7,-13.0,185,2025-03-29,PWHL,2024/2025,Regular Season
14,8:24,Goal,Boston Fleet,Home,Boston Fleet,Ottawa Charge,1,event,5v5,77,Susanna Tapani,,,,,33,Gwyneth Philips,,15 25 47 77 88,Sydney Bard - Emma Greco - Jamie Lee Rattray - Susanna Tapani - Lexie Adzija,,2 6 18 26 37,Aneta Tejralová - Stephanie Markowski - Mannon McMahon - Emily Clark - Rebecca Leslie,-62.0,0.0,185,2025-03-29,PWHL,2024/2025,Regular Season
15,9:33,Shot,Ottawa Charge,Away,Boston Fleet,Ottawa Charge,1,event,5v5,37,Rebecca Leslie,,,,,31,Aerin Frankel,,,,,,,15.0,36.8,185,2025-03-29,PWHL,2024/2025,Regular Season
