id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,0:43,Shot,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,26,Kendall Coyne Schofield,,,,,50,Kristen Campbell,,,,,,,81.0,9.9,0.0709,0,O08,86,2024-05-10,PWHL,2023/2024,Playoffs
2,0:53,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,20,Sarah Nurse,,,,,35,Maddie Rooney,,,,,,,7.0,2.5,0.0553,0,N02,86,2024-05-10,PWHL,2023/2024,Playoffs
3,1:35,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,24,Natalie Spooner,,,,,35,Maddie Rooney,,,,,,,77.7,0.3,0.1248,0,O11,86,2024-05-10,PWHL,2023/2024,Playoffs
4,2:35,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,14,Renata Fast,,,,,35,Maddie Rooney,,,,,,,42.3,27.8,0.0152,0,O23,86,2024-05-10,PWHL,2023/2024,Playoffs
5,4:35,Shot,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,86,Michela Cava,,,,,50,Kristen Campbell,,,,,,,14.7,2.5,0.0553,0,N02,86,2024-05-10,PWHL,2023/2024,Playoffs
6,4:44,Shot,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,7,Claire Butorac,,,,,50,Kristen Campbell,,,,,,,87.3,-8.5,0.0659,0,O06,86,2024-05-10,PWHL,2023/2024,Playoffs
7,6:34,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,40,Blayre Turnbull,,,,,35,Maddie Rooney,,,,,,,85.3,15.6,0.0709,0,O08,86,2024-05-10,PWHL,2023/2024,Playoffs
8,6:45,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,24,Natalie Spooner,,,,,35,Maddie Rooney,,,,,,,48.7,-23.0,,0,O20,86,2024-05-10,PWHL,2023/2024,Playoffs
9,7:14,Shot,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,13,Grace Zumwinkle,,,,,50,Kristen Campbell,,,,,,,54.7,2.0,0.0573,0,O21,86,2024-05-10,PWHL,2023/2024,Playoffs
10,8:23,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,20,Sarah Nurse,,,,,35,Maddie Rooney,,,,,,,57.7,-28.1,,0,O13,86,2024-05-10,PWHL,2023/2024,Playoffs
11,8:52,Shot,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,25,Emma Greco,,,,,50,Kristen Campbell,,,,,,,77.7,-29.7,0.0177,0,O05,86,2024-05-10,PWHL,2023/2024,Playoffs
12,9:20,Block,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,17,Brooke Bryant,,,,,50,Kristen Campbell,,,,,,,43.3,31.4,,0,O23,86,2024-05-10,PWHL,2023/2024,Playoffs
13,9:31,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,24,Natalie Spooner,,,,,35,Maddie Rooney,,,,,,,29.7,-30.6,,0,O24,86,2024-05-10,PWHL,2023/2024,Playoffs
14,9:54,Penalty,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,12,Allie Munroe,,,,,,,,,,,,,,,,0,,86,2024-05-10,PWHL,2023/2024,Playoffs
15,11:00,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,4v5,24,Natalie Spooner,,,,,35,Maddie Rooney,,,,,,,67.0,-5.7,,0,O14,86,2024-05-10,PWHL,2023/2024,Playoffs
16,11:20,Penalty,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v4,16,Sophie Jaques,,,,,,,,,,,,,,,,0,,86,2024-05-10,PWHL,2023/2024,Playoffs
17,11:21,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,4v4,20,Sarah Nurse,,,,,35,Maddie Rooney,,,,,,,69.0,12.8,0.0899,0,O16,86,2024-05-10,PWHL,2023/2024,Playoffs
18,12:00,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v4,6,Kali Flanagan,,,,,35,Maddie Rooney,,,,,,,54.0,7.6,,0,O21,86,2024-05-10,PWHL,2023/2024,Playoffs
19,12:56,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v4,27,Emma Maltais,,,,,35,Maddie Rooney,,,,,,,59.7,24.6,,0,O17,86,2024-05-10,PWHL,2023/2024,Playoffs
20,13:47,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,17,Samantha Cogan,,,,,35,Maddie Rooney,,,,,,,33.7,11.1,0.0420,0,O25,86,2024-05-10,PWHL,2023/2024,Playoffs
21,14:10,Penalty,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,10,Alexa Vasko,,,,,,,,,,,,,,,,0,,86,2024-05-10,PWHL,2023/2024,Playoffs
22,15:37,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,4v5,20,Sarah Nurse,,,,,35,Maddie Rooney,,,,,,,70.3,-18.7,0.0635,0,O13,86,2024-05-10,PWHL,2023/2024,Playoffs
23,16:48,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v5,22,Maggie Connors,,,,,35,Maddie Rooney,,,,,,,62.7,-29.7,0.0138,0,O12,86,2024-05-10,PWHL,2023/2024,Playoffs
24,17:33,Penalty,Minnesota Frost,Away,Toronto Sceptres,Minnesota Frost,1,event,5v5,2,Lee Stecklein,,,,,,,,,,,,,,,,0,,86,2024-05-10,PWHL,2023/2024,Playoffs
25,18:23,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v4,6,Kali Flanagan,,,,,35,Maddie Rooney,,,,,,,34.3,-17.6,,0,O25,86,2024-05-10,PWHL,2023/2024,Playoffs
26,19:23,Block,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v4,3,Jocelyne Larocque,,,,,35,Maddie Rooney,,,,,,,45.0,16.1,,0,O22,86,2024-05-10,PWHL,2023/2024,Playoffs
27,19:29,Shot,Toronto Sceptres,Home,Toronto Sceptres,Minnesota Frost,1,event,5v4,40,Blayre Turnbull,,,,,35,Maddie Rooney,,,,,,,48.3,16.7,0.0610,0,O22,86,2024-05-10,PWHL,2023/2024,Playoffs
