id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:29,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,19,Paetyn Levis,,,,,31,Aerin Frankel,,,,,,,58.0,-13.3,32,2024-02-17,PWHL,2023/2024,Regular Season
2,0:40,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,14,Jaime Bourbonnais,,,,,31,Aerin Frankel,,,,,,,70.0,20.7,32,2024-02-17,PWHL,2023/2024,Regular Season
3,4:37,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,18,Élizabeth Giguère,,,,,31,Aerin Frankel,,,,,,,68.7,0.0,32,2024-02-17,PWHL,2023/2024,Regular Season
4,5:30,Block,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,36,Loren Gabel,,,,,30,Corinne Schroeder,,,,,,,-58.3,13.3,32,2024-02-17,PWHL,2023/2024,Regular Season
5,6:34,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,17,Ella Shelton,,,,,31,Aerin Frankel,,,,,,,49.3,-24.4,32,2024-02-17,PWHL,2023/2024,Regular Season
6,7:52,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,27,Jade Downie-Landry,,,,,31,Aerin Frankel,,,,,,,62.0,9.3,32,2024-02-17,PWHL,2023/2024,Regular Season
7,8:00,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,36,Loren Gabel,,,,,30,Corinne Schroeder,,,,,,,-56.7,-7.6,32,2024-02-17,PWHL,2023/2024,Regular Season
8,8:31,Penalty,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,10,Kayla Vespa,,,,,,,,,,,,,,,32,2024-02-17,PWHL,2023/2024,Regular Season
9,9:10,Block,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v4,5,Megan Keller,,,,,30,Corinne Schroeder,,,,,,,-39.3,9.1,32,2024-02-17,PWHL,2023/2024,Regular Season
10,10:05,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v4,7,Sidney Morin,,,,,30,Corinne Schroeder,,,,,,,-36.0,-8.2,32,2024-02-17,PWHL,2023/2024,Regular Season
11,10:17,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v4,36,Loren Gabel,,,,,30,Corinne Schroeder,,,,,,,-51.3,-23.8,32,2024-02-17,PWHL,2023/2024,Regular Season
12,10:25,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v4,36,Loren Gabel,,,,,30,Corinne Schroeder,,,,,,,-42.7,-27.5,32,2024-02-17,PWHL,2023/2024,Regular Season
13,13:11,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,47,Jamie Lee Rattray,,,,,30,Corinne Schroeder,,,,,,,-63.0,20.7,32,2024-02-17,PWHL,2023/2024,Regular Season
14,13:53,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,27,Shiann Darkangelo,,,,,30,Corinne Schroeder,,,,,,,-43.0,17.0,32,2024-02-17,PWHL,2023/2024,Regular Season
15,14:59,Goal,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,67,Emma Woods,14,Jaime Bourbonnais,23,Madison Packer,31,Aerin Frankel,,2 11 17 22 36,Emily Brown - Alina Müller - Taylor Girard - Jessica DiGirolamo - Loren Gabel,,6 14 23 67 71,Brooke Hobson - Jaime Bourbonnais - Madison Packer - Emma Woods - Savannah Norcross,75.3,2.3,32,2024-02-17,PWHL,2023/2024,Regular Season
16,15:01,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,14,Jaime Bourbonnais,,,,,31,Aerin Frankel,,,,,,,32.3,22.7,32,2024-02-17,PWHL,2023/2024,Regular Season
17,16:13,Shot,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,28,Micah Zandee-Hart,,,,,31,Aerin Frankel,,,,,,,40.7,-17.6,32,2024-02-17,PWHL,2023/2024,Regular Season
18,18:40,Block,New York Sirens,Away,Boston Fleet,New York Sirens,1,event,5v5,67,Emma Woods,,,,,31,Aerin Frankel,,,,,,,53.0,-9.6,32,2024-02-17,PWHL,2023/2024,Regular Season
19,19:25,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,11,Alina Müller,,,,,30,Corinne Schroeder,,,,,,,-70.0,-8.8,32,2024-02-17,PWHL,2023/2024,Regular Season
20,19:58,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,1,event,5v5,21,Hilary Knight,,,,,30,Corinne Schroeder,,,,,,,-34.7,-23.0,32,2024-02-17,PWHL,2023/2024,Regular Season
21,0:24,Penalty,Boston Fleet,Home,Boston Fleet,New York Sirens,2,event,5v5,13,Kaleigh Fratkin,,,,,,,,,,,,,,,32,2024-02-17,PWHL,2023/2024,Regular Season
22,1:17,Block,New York Sirens,Away,Boston Fleet,New York Sirens,2,event,5v5,14,Jaime Bourbonnais,,,,,31,Aerin Frankel,,,,,,,59.7,-24.9,32,2024-02-17,PWHL,2023/2024,Regular Season
23,2:16,Block,New York Sirens,Away,Boston Fleet,New York Sirens,2,event,5v5,67,Emma Woods,,,,,31,Aerin Frankel,,,,,,,48.0,-7.4,32,2024-02-17,PWHL,2023/2024,Regular Season
24,3:17,Shot,Boston Fleet,Home,Boston Fleet,New York Sirens,2,event,5v5,17,Taylor Girard,,,,,30,Corinne Schroeder,,,,,,,-54.3,-11.1,32,2024-02-17,PWHL,2023/2024,Regular Season
