id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:12,Shot,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,3,Jocelyne Larocque,,,,,38,Emerance Maschmeyer,,,,,,,-33.0,19.6,72,2024-05-05,PWHL,2023/2024,Regular Season
2,1:04,Block,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,24,Natalie Spooner,,,,,38,Emerance Maschmeyer,,,,,,,-56.0,3.4,72,2024-05-05,PWHL,2023/2024,Regular Season
3,1:05,Goal,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,24,Natalie Spooner,34,Hannah Miller,,,38,Emerance Maschmeyer,,6 12 24 34 40,Kali Flanagan - Allie Munroe - Natalie Spooner - Hannah Miller - Blayre Turnbull,,9 16 19 21 71,Daryl Watts - Kateřina Mrázová - Brianne Jenner - Ashton Bell - Jincy Roese,-74.3,-7.1,72,2024-05-05,PWHL,2023/2024,Regular Season
4,1:37,Block,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,28,Kaitlin Willoughby,,,,,38,Emerance Maschmeyer,,,,,,,-61.0,18.7,72,2024-05-05,PWHL,2023/2024,Regular Season
5,1:49,Shot,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,7,Olivia Knowles,,,,,38,Emerance Maschmeyer,,,,,,,-35.3,-28.9,72,2024-05-05,PWHL,2023/2024,Regular Season
6,3:00,Block,Ottawa Charge,Away,Toronto Sceptres,Ottawa Charge,1,event,5v5,2,Aneta Tejralová,,,,,50,Kristen Campbell,,,,,,,33.7,23.8,72,2024-05-05,PWHL,2023/2024,Regular Season
7,3:35,Block,Ottawa Charge,Away,Toronto Sceptres,Ottawa Charge,1,event,5v5,15,Savannah Harmon,,,,,50,Kristen Campbell,,,,,,,41.0,-6.0,72,2024-05-05,PWHL,2023/2024,Regular Season
8,3:49,Shot,Ottawa Charge,Away,Toronto Sceptres,Ottawa Charge,1,event,5v5,17,Gabbie Hughes,,,,,50,Kristen Campbell,,,,,,,65.3,0.8,72,2024-05-05,PWHL,2023/2024,Regular Season
9,4:00,Shot,Ottawa Charge,Away,Toronto Sceptres,Ottawa Charge,1,event,5v5,71,Jincy Roese,,,,,50,Kristen Campbell,,,,,,,29.0,-29.5,72,2024-05-05,PWHL,2023/2024,Regular Season
10,4:17,Shot,Toronto Sceptres,Home,Toronto Sceptres,Ottawa Charge,1,event,5v5,41,Brittany Howard,,,,,38,Emerance Maschmeyer,,,,,,,-46.0,-3.7,72,2024-05-05,PWHL,2023/2024,Regular Season
