id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:30,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,23,Erin Ambrose,,,,,38,Emerance Maschmeyer,,,,,,,-49.7,-20.4,37,2024-02-24,PWHL,2023/2024,Regular Season
2,2:27,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,28,Catherine Dubois,,,,,38,Emerance Maschmeyer,,,,,,,-55.0,21.8,37,2024-02-24,PWHL,2023/2024,Regular Season
3,3:23,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,29,Marie-Philip Poulin,,,,,38,Emerance Maschmeyer,,,,,,,-46.3,4.2,37,2024-02-24,PWHL,2023/2024,Regular Season
4,4:57,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,16,Sarah Lefort,,,,,38,Emerance Maschmeyer,,,,,,,-44.3,24.6,37,2024-02-24,PWHL,2023/2024,Regular Season
5,5:05,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,2,Mariah Keopple,,,,,38,Emerance Maschmeyer,,,,,,,-39.0,12.2,37,2024-02-24,PWHL,2023/2024,Regular Season
6,5:32,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,21,Ashton Bell,,,,,35,Ann-Renée Desbiens,,,,,,,39.0,28.9,37,2024-02-24,PWHL,2023/2024,Regular Season
7,6:15,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,8,Natalie Snodgrass,,,,,35,Ann-Renée Desbiens,,,,,,,-80.0,-5.1,37,2024-02-24,PWHL,2023/2024,Regular Season
8,6:20,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,9,Daryl Watts,,,,,35,Ann-Renée Desbiens,,,,,,,51.0,0.8,37,2024-02-24,PWHL,2023/2024,Regular Season
9,7:04,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,2,Mariah Keopple,,,,,38,Emerance Maschmeyer,,,,,,,-31.0,37.7,37,2024-02-24,PWHL,2023/2024,Regular Season
10,7:34,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,10,Becca Gilmore,,,,,35,Ann-Renée Desbiens,,,,,,,57.0,-13.3,37,2024-02-24,PWHL,2023/2024,Regular Season
11,7:51,Penalty,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,81,Rosalie Demers,,,,,,,,,,,,,,,37,2024-02-24,PWHL,2023/2024,Regular Season
12,8:19,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v4,7,Laura Stacey,,,,,38,Emerance Maschmeyer,,,,,,,-37.0,0.8,37,2024-02-24,PWHL,2023/2024,Regular Season
13,9:11,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v4,7,Laura Stacey,,,,,38,Emerance Maschmeyer,,,,,,,-59.7,2.0,37,2024-02-24,PWHL,2023/2024,Regular Season
14,9:12,Goal,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v4,21,Tereza Vanišová,7,Laura Stacey,29,Marie-Philip Poulin,38,Emerance Maschmeyer,,7 21 23 28 29,Laura Stacey - Tereza Vanišová - Erin Ambrose - Catherine Dubois - Marie-Philip Poulin,,2 14 15 17,Aneta Tejralová - Hayley Scamurra - Savannah Harmon - Gabbie Hughes,-69.0,-10.2,37,2024-02-24,PWHL,2023/2024,Regular Season
15,9:28,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,15,Maureen Murphy,,,,,38,Emerance Maschmeyer,,,,,,,-79.3,1.1,37,2024-02-24,PWHL,2023/2024,Regular Season
16,9:34,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,4,Catherine Daoust,,,,,38,Emerance Maschmeyer,,,,,,,-49.0,13.0,37,2024-02-24,PWHL,2023/2024,Regular Season
17,10:03,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,9,Daryl Watts,,,,,35,Ann-Renée Desbiens,,,,,,,65.7,4.2,37,2024-02-24,PWHL,2023/2024,Regular Season
18,10:43,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,8,Natalie Snodgrass,,,,,35,Ann-Renée Desbiens,,,,,,,76.3,-13.6,37,2024-02-24,PWHL,2023/2024,Regular Season
19,10:45,Goal,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,11,Akane Shiga,8,Natalie Snodgrass,88,Lexie Adzija,35,Ann-Renée Desbiens,,6 12 24 26 28,Madison Bizal - Leah Lum - Ann-Sophie Bettez - Sarah Bujold - Catherine Dubois,,2 8 11 15 88,Aneta Tejralová - Natalie Snodgrass - Akane Shiga - Savannah Harmon - Lexie Adzija,81.0,0.8,37,2024-02-24,PWHL,2023/2024,Regular Season
20,11:58,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,14,Hayley Scamurra,,,,,35,Ann-Renée Desbiens,,,,,,,68.0,14.7,37,2024-02-24,PWHL,2023/2024,Regular Season
21,12:33,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,14,Hayley Scamurra,,,,,35,Ann-Renée Desbiens,,,,,,,61.0,7.6,37,2024-02-24,PWHL,2023/2024,Regular Season
22,12:57,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,71,Jincy Roese,,,,,35,Ann-Renée Desbiens,,,,,,,34.7,-21.5,37,2024-02-24,PWHL,2023/2024,Regular Season
23,14:49,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,21,Ashton Bell,,,,,35,Ann-Renée Desbiens,,,,,,,56.0,0.8,37,2024-02-24,PWHL,2023/2024,Regular Season
24,15:50,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,21,Tereza Vanišová,,,,,38,Emerance Maschmeyer,,,,,,,-85.0,34.6,37,2024-02-24,PWHL,2023/2024,Regular Season
25,16:20,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,1,event,5v5,26,Emily Clark,,,,,35,Ann-Renée Desbiens,,,,,,,65.0,-36.8,37,2024-02-24,PWHL,2023/2024,Regular Season
26,17:11,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,42,Claire Dalton,,,,,38,Emerance Maschmeyer,,,,,,,-65.0,24.9,37,2024-02-24,PWHL,2023/2024,Regular Season
27,17:35,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,1,event,5v5,23,Erin Ambrose,,,,,38,Emerance Maschmeyer,,,,,,,-69.7,2.0,37,2024-02-24,PWHL,2023/2024,Regular Season
28,1:23,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,19,Brianne Jenner,,,,,35,Ann-Renée Desbiens,,,,,,,55.0,15.0,37,2024-02-24,PWHL,2023/2024,Regular Season
29,3:18,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,14,Hayley Scamurra,,,,,35,Ann-Renée Desbiens,,,,,,,81.7,6.0,37,2024-02-24,PWHL,2023/2024,Regular Season
30,4:00,Block,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,16,Kateřina Mrázová,,,,,35,Ann-Renée Desbiens,,,,,,,38.7,-15.0,37,2024-02-24,PWHL,2023/2024,Regular Season
31,4:15,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,19,Brianne Jenner,,,,,35,Ann-Renée Desbiens,,,,,,,72.7,1.7,37,2024-02-24,PWHL,2023/2024,Regular Season
32,5:35,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v5,42,Claire Dalton,,,,,38,Emerance Maschmeyer,,,,,,,-59.7,-5.1,37,2024-02-24,PWHL,2023/2024,Regular Season
33,5:48,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,9,Daryl Watts,,,,,35,Ann-Renée Desbiens,,,,,,,75.0,-11.3,37,2024-02-24,PWHL,2023/2024,Regular Season
34,6:28,Penalty,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,2,Aneta Tejralová,,,,,,,,,,,,,,,37,2024-02-24,PWHL,2023/2024,Regular Season
35,7:19,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v5,7,Laura Stacey,,,,,38,Emerance Maschmeyer,,,,,,,-58.7,15.6,37,2024-02-24,PWHL,2023/2024,Regular Season
36,7:23,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v5,7,Laura Stacey,,,,,38,Emerance Maschmeyer,,,,,,,-47.7,7.9,37,2024-02-24,PWHL,2023/2024,Regular Season
37,8:21,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v4,15,Maureen Murphy,,,,,38,Emerance Maschmeyer,,,,,,,-29.3,1.7,37,2024-02-24,PWHL,2023/2024,Regular Season
38,8:36,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,2,Aneta Tejralová,,,,,35,Ann-Renée Desbiens,,,,,,,79.7,-17.3,37,2024-02-24,PWHL,2023/2024,Regular Season
39,9:05,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v4,28,Catherine Dubois,,,,,38,Emerance Maschmeyer,,,,,,,-43.7,0.8,37,2024-02-24,PWHL,2023/2024,Regular Season
40,11:06,Block,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v5,6,Madison Bizal,,,,,38,Emerance Maschmeyer,,,,,,,-39.0,24.6,37,2024-02-24,PWHL,2023/2024,Regular Season
41,12:00,Shot,Montréal Victoire,Home,Montréal Victoire,Ottawa Charge,2,event,5v5,29,Marie-Philip Poulin,,,,,38,Emerance Maschmeyer,,,,,,,-77.7,12.5,37,2024-02-24,PWHL,2023/2024,Regular Season
42,12:15,Shot,Ottawa Charge,Away,Montréal Victoire,Ottawa Charge,2,event,5v5,14,Hayley Scamurra,,,,,35,Ann-Renée Desbiens,,,,,,,21.0,-2.5,37,2024-02-24,PWHL,2023/2024,Regular Season
