id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:25,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,7,Sidney Morin,,,,,29,Nicole Hensley,,,,,,,35.0,26.1,50,2024-03-13,PWHL,2023/2024,Regular Season
2,1:58,Block,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,2,Emily Brown,,,,,29,Nicole Hensley,,,,,,,52.3,2.0,50,2024-03-13,PWHL,2023/2024,Regular Season
3,3:50,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,27,Shiann Darkangelo,,,,,29,Nicole Hensley,,,,,,,64.0,0.6,50,2024-03-13,PWHL,2023/2024,Regular Season
4,4:34,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,11,Sophia Kunin,,,,,31,Aerin Frankel,,,,,,,-78.0,-10.8,50,2024-03-13,PWHL,2023/2024,Regular Season
5,6:55,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,11,Alina Müller,,,,,29,Nicole Hensley,,,,,,,19.3,-3.1,50,2024-03-13,PWHL,2023/2024,Regular Season
6,7:49,Block,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,13,Grace Zumwinkle,,,,,31,Aerin Frankel,,,,,,,-69.0,-12.5,50,2024-03-13,PWHL,2023/2024,Regular Season
7,8:29,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,36,Loren Gabel,,,,,29,Nicole Hensley,,,,,,,31.7,25.5,50,2024-03-13,PWHL,2023/2024,Regular Season
8,9:39,Penalty,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,16,Sophie Jaques,,,,,,,,,,,,,,,50,2024-03-13,PWHL,2023/2024,Regular Season
9,11:37,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,17,Taylor Girard,,,,,29,Nicole Hensley,,,,,,,50.0,11.6,50,2024-03-13,PWHL,2023/2024,Regular Season
10,11:37,Shot,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v4,88,Susanna Tapani,,,,,29,Nicole Hensley,,,,,,,78.3,3.4,50,2024-03-13,PWHL,2023/2024,Regular Season
11,11:45,Block,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,21,Hilary Knight,,,,,29,Nicole Hensley,,,,,,,54.3,9.9,50,2024-03-13,PWHL,2023/2024,Regular Season
12,13:30,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,13,Grace Zumwinkle,,,,,31,Aerin Frankel,,,,,,,-84.7,7.6,50,2024-03-13,PWHL,2023/2024,Regular Season
13,13:39,Block,Boston Fleet,Away,Minnesota Frost,Boston Fleet,1,event,5v5,36,Loren Gabel,,,,,29,Nicole Hensley,,,,,,,68.0,-8.8,50,2024-03-13,PWHL,2023/2024,Regular Season
14,14:09,Shot,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,12,Kelly Pannek,,,,,31,Aerin Frankel,,,,,,,-71.0,6.0,50,2024-03-13,PWHL,2023/2024,Regular Season
15,18:12,Goal,Minnesota Frost,Home,Minnesota Frost,Boston Fleet,1,event,5v5,26,Kendall Coyne Schofield,27,Taylor Heise,22,Natalie Buchbinder,31,Aerin Frankel,,19 22 26 27 86,Maggie Flaherty - Natalie Buchbinder - Kendall Coyne Schofield - Taylor Heise - Michela Cava,,2 7 27 36 47,Emily Brown - Sidney Morin - Shiann Darkangelo - Loren Gabel - Jamie Lee Rattray,-73.7,7.6,50,2024-03-13,PWHL,2023/2024,Regular Season
