id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:18,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,19,Hannah Bilka,,,,,33,Gwyneth Philips,,,,,,,84.0,32.6,127,2025-01-11,PWHL,2024/2025,Regular Season
2,1:33,Block,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,37,Theresa Schafzahl,,,,,33,Gwyneth Philips,,,,,,,85.3,20.1,127,2025-01-11,PWHL,2024/2025,Regular Season
3,3:12,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,17,Gabbie Hughes,,,,,31,Aerin Frankel,,,,,,,-52.3,0.6,127,2025-01-11,PWHL,2024/2025,Regular Season
4,4:48,Penalty,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,20,Hannah Brandt,,,,,,,,,,,,,,,127,2025-01-11,PWHL,2024/2025,Regular Season
5,5:11,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v4,26,Emily Clark,,,,,31,Aerin Frankel,,,,,,,-75.7,16.4,127,2025-01-11,PWHL,2024/2025,Regular Season
6,6:48,Goal,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,12,Victoria Bach,23,Jocelyne Larocque,21,Ashton Bell,31,Aerin Frankel,,12 18 21 23 92,Victoria Bach - Mannon McMahon - Ashton Bell - Jocelyne Larocque - Danielle Serdachny,,11 20 22 25 37,Alina Müller - Hannah Brandt - Jessica DiGirolamo - Emma Greco - Theresa Schafzahl,-72.7,7.6,127,2025-01-11,PWHL,2024/2025,Regular Season
7,7:40,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,5,Samantha Isbell,,,,,31,Aerin Frankel,,,,,,,-48.3,14.7,127,2025-01-11,PWHL,2024/2025,Regular Season
8,8:14,Penalty,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,22,Taylor House,,,,,,,,,,,,,,,127,2025-01-11,PWHL,2024/2025,Regular Season
9,9:37,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v4,55,Daniela Pejšová,,,,,33,Gwyneth Philips,,,,,,,74.3,17.8,127,2025-01-11,PWHL,2024/2025,Regular Season
10,10:17,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,88,Lexie Adzija,,,,,33,Gwyneth Philips,,,,,,,63.7,12.2,127,2025-01-11,PWHL,2024/2025,Regular Season
11,11:57,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,23,Jocelyne Larocque,,,,,31,Aerin Frankel,,,,,,,-66.3,-14.5,127,2025-01-11,PWHL,2024/2025,Regular Season
12,12:55,Block,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,11,Alina Müller,,,,,33,Gwyneth Philips,,,,,,,55.0,8.2,127,2025-01-11,PWHL,2024/2025,Regular Season
13,13:35,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,19,Brianne Jenner,,,,,31,Aerin Frankel,,,,,,,-56.0,-17.3,127,2025-01-11,PWHL,2024/2025,Regular Season
14,14:46,Block,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,92,Danielle Serdachny,,,,,31,Aerin Frankel,,,,,,,-53.0,-11.6,127,2025-01-11,PWHL,2024/2025,Regular Season
15,15:53,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,22,Jessica DiGirolamo,,,,,33,Gwyneth Philips,,,,,,,71.7,5.1,127,2025-01-11,PWHL,2024/2025,Regular Season
16,15:55,Goal,Boston Fleet,Away,Ottawa Charge,Boston Fleet,1,event,5v5,7,Sidney Morin,22,Jessica DiGirolamo,11,Alina Müller,33,Gwyneth Philips,,2 3 8 37 92,Aneta Tejralová - Zoe Boyd - Natalie Snodgrass - Rebecca Leslie - Danielle Serdachny,,7 9 11 20 22,Sidney Morin - Sophie Shirley - Alina Müller - Hannah Brandt - Jessica DiGirolamo,79.0,-4.2,127,2025-01-11,PWHL,2024/2025,Regular Season
17,18:07,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,12,Victoria Bach,,,,,31,Aerin Frankel,,,,,,,-71.0,-14.5,127,2025-01-11,PWHL,2024/2025,Regular Season
18,18:22,Penalty,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,1,event,5v5,8,Natalie Snodgrass,,,,,,,,,,,,,,,127,2025-01-11,PWHL,2024/2025,Regular Season
19,0:36,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,5,Samantha Isbell,,,,,31,Aerin Frankel,,,,,,,-83.0,23.0,127,2025-01-11,PWHL,2024/2025,Regular Season
20,3:55,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,37,Rebecca Leslie,,,,,31,Aerin Frankel,,,,,,,-62.3,-15.6,127,2025-01-11,PWHL,2024/2025,Regular Season
21,4:12,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,2,event,5v5,25,Emma Greco,,,,,33,Gwyneth Philips,,,,,,,62.3,-14.5,127,2025-01-11,PWHL,2024/2025,Regular Season
22,4:45,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,6,Stephanie Markowski,,,,,31,Aerin Frankel,,,,,,,-45.0,-11.1,127,2025-01-11,PWHL,2024/2025,Regular Season
23,5:08,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,27,Shiann Darkangelo,,,,,31,Aerin Frankel,,,,,,,-72.7,-21.2,127,2025-01-11,PWHL,2024/2025,Regular Season
24,6:55,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,92,Danielle Serdachny,,,,,31,Aerin Frankel,,,,,,,-54.0,12.2,127,2025-01-11,PWHL,2024/2025,Regular Season
25,8:43,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,2,event,5v5,7,Sidney Morin,,,,,33,Gwyneth Philips,,,,,,,47.3,1.1,127,2025-01-11,PWHL,2024/2025,Regular Season
26,10:46,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,2,event,5v5,5,Megan Keller,,,,,33,Gwyneth Philips,,,,,,,45.0,-20.7,127,2025-01-11,PWHL,2024/2025,Regular Season
27,12:09,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,2,event,5v5,21,Hilary Knight,,,,,33,Gwyneth Philips,,,,,,,47.0,26.4,127,2025-01-11,PWHL,2024/2025,Regular Season
28,12:38,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,2,Aneta Tejralová,,,,,31,Aerin Frankel,,,,,,,-38.3,30.3,127,2025-01-11,PWHL,2024/2025,Regular Season
29,14:29,Shot,Boston Fleet,Away,Ottawa Charge,Boston Fleet,2,event,5v5,88,Lexie Adzija,,,,,33,Gwyneth Philips,,,,,,,82.3,-8.2,127,2025-01-11,PWHL,2024/2025,Regular Season
30,15:10,Shot,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,8,Natalie Snodgrass,,,,,31,Aerin Frankel,,,,,,,-57.7,-4.0,127,2025-01-11,PWHL,2024/2025,Regular Season
31,17:31,Block,Ottawa Charge,Home,Ottawa Charge,Boston Fleet,2,event,5v5,18,Mannon McMahon,,,,,31,Aerin Frankel,,,,,,,-61.7,-2.3,127,2025-01-11,PWHL,2024/2025,Regular Season
