id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,2:21,Block,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,22,Maggie Connors,,,,,29,Nicole Hensley,,,,,,,63.7,-1.7,204,2025-05-14,PWHL,2024/2025,Playoffs
2,5:28,Goal,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,88,Julia Gosling,67,Emma Woods,71,Anna Kjellbin,29,Nicole Hensley,,6 14 19 22 71,Katy Knoll - Dominique Petrie - Maggie Flaherty - Natalie Buchbinder - Klára Hymlárová,,9 23 67 71 88,Daryl Watts - Megan Carter - Emma Woods - Anna Kjellbin - Julia Gosling,76.7,-2.3,204,2025-05-14,PWHL,2024/2025,Playoffs
3,6:16,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,16,Sophie Jaques,,,,,70,Carly Jackson,,,,,,,-72.7,-4.0,204,2025-05-14,PWHL,2024/2025,Playoffs
4,6:23,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,27,Taylor Heise,,,,,70,Carly Jackson,,,,,,,-74.3,3.1,204,2025-05-14,PWHL,2024/2025,Playoffs
5,6:45,Shot,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,9,Daryl Watts,,,,,29,Nicole Hensley,,,,,,,55.0,-18.7,204,2025-05-14,PWHL,2024/2025,Playoffs
6,7:17,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,13,Grace Zumwinkle,,,,,70,Carly Jackson,,,,,,,-42.3,-12.8,204,2025-05-14,PWHL,2024/2025,Playoffs
7,7:22,Shot,Minnesota Frost,Home,Minnesota Frost,Toronto Sceptres,1,event,5v5,16,Sophie Jaques,,,,,70,Carly Jackson,,,,,,,-83.3,-15.9,204,2025-05-14,PWHL,2024/2025,Playoffs
8,8:42,Shot,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,67,Emma Woods,,,,,29,Nicole Hensley,,,,,,,84.0,-7.6,204,2025-05-14,PWHL,2024/2025,Playoffs
9,8:43,Shot,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,67,Emma Woods,,,,,29,Nicole Hensley,,,,,,,80.0,2.8,204,2025-05-14,PWHL,2024/2025,Playoffs
10,10:08,Shot,Toronto Sceptres,Away,Minnesota Frost,Toronto Sceptres,1,event,5v5,40,Blayre Turnbull,,,,,29,Nicole Hensley,,,,,,,72.3,-3.1,204,2025-05-14,PWHL,2024/2025,Playoffs
