id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,1:02,Block,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,13,Tereza Vanišová,,,,,35,Maddie Rooney,,,,,,,63.0,11.1,208,2025-05-24,PWHL,2024/2025,Playoffs
2,2:10,Block,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,37,Rebecca Leslie,,,,,35,Maddie Rooney,,,,,,,59.7,-14.2,208,2025-05-24,PWHL,2024/2025,Playoffs
3,2:46,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,19,Maggie Flaherty,,,,,33,Gwyneth Philips,,,,,,,-58.0,11.3,208,2025-05-24,PWHL,2024/2025,Playoffs
4,3:34,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,19,Maggie Flaherty,,,,,33,Gwyneth Philips,,,,,,,57.0,-5.7,208,2025-05-24,PWHL,2024/2025,Playoffs
5,3:40,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,19,Maggie Flaherty,,,,,33,Gwyneth Philips,,,,,,,43.0,-6.5,208,2025-05-24,PWHL,2024/2025,Playoffs
6,4:15,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,27,Taylor Heise,,,,,33,Gwyneth Philips,,,,,,,-62.7,24.4,208,2025-05-24,PWHL,2024/2025,Playoffs
7,4:24,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,21,Liz Schepers,,,,,33,Gwyneth Philips,,,,,,,-65.7,8.2,208,2025-05-24,PWHL,2024/2025,Playoffs
8,5:47,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,-55.0,-8.5,208,2025-05-24,PWHL,2024/2025,Playoffs
9,8:22,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,13,Grace Zumwinkle,,,,,33,Gwyneth Philips,,,,,,,-70.3,-3.1,208,2025-05-24,PWHL,2024/2025,Playoffs
10,9:36,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,-46.3,23.0,208,2025-05-24,PWHL,2024/2025,Playoffs
