id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,1:52,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,29,Emmy Fecteau,,,,,38,Emerance Maschmeyer,,,,,,,52.0,-15.9,155,2025-02-26,PWHL,2024/2025,Regular Season
2,3:00,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,17,Ella Shelton,,,,,38,Emerance Maschmeyer,,,,,,,83.3,9.3,155,2025-02-26,PWHL,2024/2025,Regular Season
3,3:15,Goal,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,17,Gabbie Hughes,18,Mannon McMahon,26,Emily Clark,30,Corinne Schroeder,,17 18 23 26 71,Gabbie Hughes - Mannon McMahon - Jocelyne Larocque - Emily Clark - Jincy Roese,,9 11 13 14 17,Jessie Eldridge - Abby Roque - Elle Hartje - Jaime Bourbonnais - Ella Shelton,-83.7,4.5,155,2025-02-26,PWHL,2024/2025,Regular Season
4,3:54,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,6,Brooke Hobson,,,,,38,Emerance Maschmeyer,,,,,,,33.0,-26.9,155,2025-02-26,PWHL,2024/2025,Regular Season
5,4:15,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,2,Aneta Tejralová,,,,,30,Corinne Schroeder,,,,,,,-60.7,28.6,155,2025-02-26,PWHL,2024/2025,Regular Season
6,5:02,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,14,Jaime Bourbonnais,,,,,38,Emerance Maschmeyer,,,,,,,73.0,-9.3,155,2025-02-26,PWHL,2024/2025,Regular Season
7,5:15,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,18,Mannon McMahon,,,,,30,Corinne Schroeder,,,,,,,-68.7,7.9,155,2025-02-26,PWHL,2024/2025,Regular Season
8,5:41,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,10,Alexa Vasko,,,,,30,Corinne Schroeder,,,,,,,-75.7,23.2,155,2025-02-26,PWHL,2024/2025,Regular Season
9,5:54,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,23,Jocelyne Larocque,,,,,30,Corinne Schroeder,,,,,,,-35.0,2.8,155,2025-02-26,PWHL,2024/2025,Regular Season
10,7:00,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,27,Shiann Darkangelo,,,,,30,Corinne Schroeder,,,,,,,-22.3,34.9,155,2025-02-26,PWHL,2024/2025,Regular Season
11,7:46,Block,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,11,Abby Roque,,,,,38,Emerance Maschmeyer,,,,,,,73.0,-2.0,155,2025-02-26,PWHL,2024/2025,Regular Season
12,9:12,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,27,Shiann Darkangelo,,,,,30,Corinne Schroeder,,,,,,,-78.0,-6.5,155,2025-02-26,PWHL,2024/2025,Regular Season
13,9:19,Block,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,19,Paetyn Levis,,,,,38,Emerance Maschmeyer,,,,,,,58.0,-13.0,155,2025-02-26,PWHL,2024/2025,Regular Season
14,9:25,Block,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,9,Jessie Eldridge,,,,,38,Emerance Maschmeyer,,,,,,,49.3,-4.2,155,2025-02-26,PWHL,2024/2025,Regular Season
15,10:09,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,9,Jessie Eldridge,,,,,38,Emerance Maschmeyer,,,,,,,68.3,-3.4,155,2025-02-26,PWHL,2024/2025,Regular Season
