id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,1:13,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,19,Brianne Jenner,,,,,35,Maddie Rooney,,,,,,,73.0,-7.4,0.1248,0,O11,115,2024-12-19,PWHL,2024/2025,Regular Season
2,3:22,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,14,Dominique Petrie,,,,,33,Gwyneth Philips,,,,,,,76.0,15.6,0.0709,0,O08,115,2024-12-19,PWHL,2024/2025,Regular Season
3,4:28,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,26,Kendall Coyne Schofield,,,,,33,Gwyneth Philips,,,,,,,66.7,19.0,0.0409,0,O17,115,2024-12-19,PWHL,2024/2025,Regular Season
4,5:29,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,2,Lee Stecklein,,,,,33,Gwyneth Philips,,,,,,,35.7,1.7,,0,O25,115,2024-12-19,PWHL,2024/2025,Regular Season
5,6:00,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,64.0,1.1,0.1041,0,O15,115,2024-12-19,PWHL,2024/2025,Regular Season
6,6:51,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,17,Brooke Bryant,,,,,33,Gwyneth Philips,,,,,,,55.3,13.3,0.0386,0,O22,115,2024-12-19,PWHL,2024/2025,Regular Season
7,6:58,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,16,Sophie Jaques,,,,,33,Gwyneth Philips,,,,,,,71.7,4.0,0.0899,0,O16,115,2024-12-19,PWHL,2024/2025,Regular Season
8,7:02,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,12,Kelly Pannek,,,,,33,Gwyneth Philips,,,,,,,63.0,-0.8,0.1041,0,O15,115,2024-12-19,PWHL,2024/2025,Regular Season
9,7:16,Block,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,12,Kelly Pannek,,,,,33,Gwyneth Philips,,,,,,,51.7,-20.7,,0,O20,115,2024-12-19,PWHL,2024/2025,Regular Season
10,7:51,Goal,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,94,Anna Meixner,71,Jincy Roese,13,Tereza Vanišová,35,Maddie Rooney,,12 13 22 26 42,Kelly Pannek - Grace Zumwinkle - Natalie Buchbinder - Kendall Coyne Schofield - Claire Thompson,,13 15 27 71 94,Tereza Vanišová - Savannah Harmon - Shiann Darkangelo - Jincy Roese - Anna Meixner,68.0,-2.5,0.0785,0,O14,115,2024-12-19,PWHL,2024/2025,Regular Season
11,7:56,Shot,Ottawa Charge,Away,Minnesota Frost,Ottawa Charge,1,event,5v5,15,Savannah Harmon,,,,,35,Maddie Rooney,,,,,,,35.0,-24.6,0.0477,1,O24,115,2024-12-19,PWHL,2024/2025,Regular Season
12,9:44,Shot,Minnesota Frost,Home,Minnesota Frost,Ottawa Charge,1,event,5v5,14,Dominique Petrie,,,,,33,Gwyneth Philips,,,,,,,89.0,-6.0,0.1595,-1,O02,115,2024-12-19,PWHL,2024/2025,Regular Season
