id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:28,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,7,Laura Stacey,,,,,1,Raygan Kirk,,,,,,,-41.7,-25.8,224,2025-12-07,PWHL,2025/2026,Regular Season
2,0:54,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,27,Shiann Darkangelo,,,,,1,Raygan Kirk,,,,,,,-78.3,26.1,224,2025-12-07,PWHL,2025/2026,Regular Season
3,0:55,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,21,Maureen Murphy,,,,,1,Raygan Kirk,,,,,,,-71.3,2.5,224,2025-12-07,PWHL,2025/2026,Regular Season
4,1:22,Block,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,44,Amanda Boulier,,,,,1,Raygan Kirk,,,,,,,-32.3,7.6,224,2025-12-07,PWHL,2025/2026,Regular Season
5,2:10,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,61,Nicole Gosling,,,,,1,Raygan Kirk,,,,,,,-77.0,34.6,224,2025-12-07,PWHL,2025/2026,Regular Season
6,2:53,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,7,Laura Stacey,,,,,1,Raygan Kirk,,,,,,,-58.3,35.7,224,2025-12-07,PWHL,2025/2026,Regular Season
7,4:16,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v5,27,Emma Maltais,,,,,35,Ann-Renée Desbiens,,,,,,,51.7,38.8,224,2025-12-07,PWHL,2025/2026,Regular Season
8,6:15,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,44,Amanda Boulier,,,,,1,Raygan Kirk,,,,,,,-85.3,17.3,224,2025-12-07,PWHL,2025/2026,Regular Season
9,6:36,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v5,71,Anna Kjellbin,,,,,35,Ann-Renée Desbiens,,,,,,,9.7,14.5,224,2025-12-07,PWHL,2025/2026,Regular Season
10,8:38,Goal,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,9,Kati Tabin,96,Natálie Mlýnková,91,Maggie Flaherty,1,Raygan Kirk,,9 21 27 91 96,Kati Tabin - Maureen Murphy - Shiann Darkangelo - Maggie Flaherty - Natálie Mlýnková,,12 18 40 42 71,Allie Munroe - Jesse Compher - Blayre Turnbull - Claire Dalton - Anna Kjellbin,-31.3,-12.5,224,2025-12-07,PWHL,2025/2026,Regular Season
11,9:00,Penalty,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,16,Hayley Scamurra,,,,,,,,,,,,,,,224,2025-12-07,PWHL,2025/2026,Regular Season
12,9:34,Block,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v4,17,Ella Shelton,,,,,35,Ann-Renée Desbiens,,,,,,,56.3,24.4,224,2025-12-07,PWHL,2025/2026,Regular Season
13,10:53,Block,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v4,27,Emma Maltais,,,,,35,Ann-Renée Desbiens,,,,,,,54.7,12.5,224,2025-12-07,PWHL,2025/2026,Regular Season
14,12:17,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,19,Kaitlin Willoughby,,,,,1,Raygan Kirk,,,,,,,-79.0,6.8,224,2025-12-07,PWHL,2025/2026,Regular Season
15,12:38,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,29,Marie-Philip Poulin,,,,,1,Raygan Kirk,,,,,,,-61.0,-17.0,224,2025-12-07,PWHL,2025/2026,Regular Season
16,13:03,Block,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v5,24,Natalie Spooner,,,,,35,Ann-Renée Desbiens,,,,,,,41.3,7.9,224,2025-12-07,PWHL,2025/2026,Regular Season
17,13:35,Block,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,44,Amanda Boulier,,,,,1,Raygan Kirk,,,,,,,-30.0,-22.1,224,2025-12-07,PWHL,2025/2026,Regular Season
18,14:06,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,22,Jessica DiGirolamo,,,,,1,Raygan Kirk,,,,,,,18.0,38.8,224,2025-12-07,PWHL,2025/2026,Regular Season
19,14:12,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,16,Hayley Scamurra,,,,,1,Raygan Kirk,,,,,,,-59.7,15.6,224,2025-12-07,PWHL,2025/2026,Regular Season
20,14:41,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,1,event,5v5,12,Allie Munroe,,,,,35,Ann-Renée Desbiens,,,,,,,85.0,9.9,224,2025-12-07,PWHL,2025/2026,Regular Season
21,17:03,Block,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,29,Marie-Philip Poulin,,,,,1,Raygan Kirk,,,,,,,-45.0,-23.5,224,2025-12-07,PWHL,2025/2026,Regular Season
22,17:25,Block,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,61,Nicole Gosling,,,,,1,Raygan Kirk,,,,,,,-33.0,12.8,224,2025-12-07,PWHL,2025/2026,Regular Season
23,17:26,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,1,event,5v5,96,Natálie Mlýnková,,,,,1,Raygan Kirk,,,,,,,-85.0,30.0,224,2025-12-07,PWHL,2025/2026,Regular Season
24,0:18,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v5,29,Marie-Philip Poulin,,,,,1,Raygan Kirk,,,,,,,-58.0,-23.2,224,2025-12-07,PWHL,2025/2026,Regular Season
25,1:33,Block,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,14,Renata Fast,,,,,35,Ann-Renée Desbiens,,,,,,,47.0,-1.4,224,2025-12-07,PWHL,2025/2026,Regular Season
26,1:51,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,19,Sara Hjalmarsson,,,,,35,Ann-Renée Desbiens,,,,,,,59.0,-24.9,224,2025-12-07,PWHL,2025/2026,Regular Season
27,1:56,Penalty,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,19,Sara Hjalmarsson,,,,,,,,,,,,,,,224,2025-12-07,PWHL,2025/2026,Regular Season
28,2:21,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v4,7,Laura Stacey,,,,,1,Raygan Kirk,,,,,,,-83.7,14.7,224,2025-12-07,PWHL,2025/2026,Regular Season
29,2:21,Penalty,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,4v5,17,Ella Shelton,,,,,,,,,,,,,,,224,2025-12-07,PWHL,2025/2026,Regular Season
30,2:41,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v3,29,Marie-Philip Poulin,,,,,1,Raygan Kirk,,,,,,,-83.0,6.5,224,2025-12-07,PWHL,2025/2026,Regular Season
31,2:57,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v3,29,Marie-Philip Poulin,,,,,1,Raygan Kirk,,,,,,,-75.0,-17.8,224,2025-12-07,PWHL,2025/2026,Regular Season
32,3:21,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v3,96,Natálie Mlýnková,,,,,1,Raygan Kirk,,,,,,,-71.3,-11.1,224,2025-12-07,PWHL,2025/2026,Regular Season
33,3:44,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v3,61,Nicole Gosling,,,,,1,Raygan Kirk,,,,,,,-33.7,10.2,224,2025-12-07,PWHL,2025/2026,Regular Season
34,4:15,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v4,28,Catherine Dubois,,,,,1,Raygan Kirk,,,,,,,-77.3,-2.0,224,2025-12-07,PWHL,2025/2026,Regular Season
35,5:40,Shot,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v5,7,Laura Stacey,,,,,1,Raygan Kirk,,,,,,,-91.7,10.2,224,2025-12-07,PWHL,2025/2026,Regular Season
36,6:29,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,18,Jesse Compher,,,,,35,Ann-Renée Desbiens,,,,,,,67.7,3.7,224,2025-12-07,PWHL,2025/2026,Regular Season
37,7:10,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,14,Renata Fast,,,,,35,Ann-Renée Desbiens,,,,,,,46.3,-6.2,224,2025-12-07,PWHL,2025/2026,Regular Season
38,8:36,Goal,Montréal Victoire,Home,Montréal Victoire,Toronto Sceptres,2,event,5v5,16,Hayley Scamurra,88,Skylar Irving,,,1,Raygan Kirk,,9 16 17 88 91,Kati Tabin - Hayley Scamurra - Dara Greig - Skylar Irving - Maggie Flaherty,,6 8 12 25 67,Kali Flanagan - Clair DeGeorge - Allie Munroe - Clara Van Wieren - Emma Woods,-80.7,-2.3,224,2025-12-07,PWHL,2025/2026,Regular Season
39,8:54,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,24,Natalie Spooner,,,,,35,Ann-Renée Desbiens,,,,,,,60.3,31.4,224,2025-12-07,PWHL,2025/2026,Regular Season
40,8:55,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,9,Daryl Watts,,,,,35,Ann-Renée Desbiens,,,,,,,57.0,19.3,224,2025-12-07,PWHL,2025/2026,Regular Season
41,11:24,Shot,Toronto Sceptres,Away,Montréal Victoire,Toronto Sceptres,2,event,5v5,19,Sara Hjalmarsson,,,,,35,Ann-Renée Desbiens,,,,,,,29.0,7.4,224,2025-12-07,PWHL,2025/2026,Regular Season
