id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:15,Block,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,21,Mae Batherson,,,,,31,Aerin Frankel,,,,,,,37.0,-25.5,225,2025-12-07,PWHL,2025/2026,Regular Season
2,0:17,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,12,Kelly Pannek,,,,,31,Aerin Frankel,,,,,,,71.0,11.1,225,2025-12-07,PWHL,2025/2026,Regular Season
3,1:50,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,27,Taylor Heise,,,,,31,Aerin Frankel,,,,,,,77.0,0.3,225,2025-12-07,PWHL,2025/2026,Regular Season
4,2:19,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,17,Theresa Schafzahl,,,,,35,Maddie Rooney,,,,,,,-68.3,-10.5,225,2025-12-07,PWHL,2025/2026,Regular Season
5,2:29,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,5,Megan Keller,,,,,35,Maddie Rooney,,,,,,,-52.7,20.1,225,2025-12-07,PWHL,2025/2026,Regular Season
6,2:50,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,77,Britta Curl-Salemme,,,,,31,Aerin Frankel,,,,,,,81.7,3.4,225,2025-12-07,PWHL,2025/2026,Regular Season
7,2:51,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,77,Britta Curl-Salemme,,,,,31,Aerin Frankel,,,,,,,82.3,5.4,225,2025-12-07,PWHL,2025/2026,Regular Season
8,3:58,Block,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,9,Sophie Shirley,,,,,35,Maddie Rooney,,,,,,,-77.3,-4.8,225,2025-12-07,PWHL,2025/2026,Regular Season
9,4:01,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,9,Sophie Shirley,,,,,35,Maddie Rooney,,,,,,,-76.3,-2.0,225,2025-12-07,PWHL,2025/2026,Regular Season
10,4:09,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,27,Shay Maloney,,,,,35,Maddie Rooney,,,,,,,-83.0,0.8,225,2025-12-07,PWHL,2025/2026,Regular Season
11,4:10,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,8,Haley Winn,,,,,35,Maddie Rooney,,,,,,,-82.0,-6.8,225,2025-12-07,PWHL,2025/2026,Regular Season
12,4:24,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,20,Hannah Brandt,,,,,35,Maddie Rooney,,,,,,,-82.3,-3.7,225,2025-12-07,PWHL,2025/2026,Regular Season
13,4:49,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,44,Jill Saulnier,,,,,35,Maddie Rooney,,,,,,,-85.0,7.6,225,2025-12-07,PWHL,2025/2026,Regular Season
14,5:42,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,3,Zoe Boyd,,,,,35,Maddie Rooney,,,,,,,-79.3,4.2,225,2025-12-07,PWHL,2025/2026,Regular Season
15,5:57,Block,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,26,Ella Huber,,,,,35,Maddie Rooney,,,,,,,-65.3,0.3,225,2025-12-07,PWHL,2025/2026,Regular Season
16,6:44,Penalty,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,9,Sophie Shirley,,,,,,,,,,,,,,,225,2025-12-07,PWHL,2025/2026,Regular Season
17,6:50,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v4,74,Abby Hustler,,,,,31,Aerin Frankel,,,,,,,43.0,24.6,225,2025-12-07,PWHL,2025/2026,Regular Season
18,8:04,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v4,5,Sidney Morin,,,,,31,Aerin Frankel,,,,,,,64.0,25.8,225,2025-12-07,PWHL,2025/2026,Regular Season
19,8:49,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,44,Jill Saulnier,,,,,35,Maddie Rooney,,,,,,,-71.3,6.5,225,2025-12-07,PWHL,2025/2026,Regular Season
20,9:08,Block,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,55,Daniela Pejšová,,,,,35,Maddie Rooney,,,,,,,-49.0,4.2,225,2025-12-07,PWHL,2025/2026,Regular Season
21,9:35,Block,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,5,Megan Keller,,,,,35,Maddie Rooney,,,,,,,-39.0,12.5,225,2025-12-07,PWHL,2025/2026,Regular Season
22,9:48,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,26,Ella Huber,,,,,35,Maddie Rooney,,,,,,,-62.0,-13.6,225,2025-12-07,PWHL,2025/2026,Regular Season
23,10:03,Block,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,8,Haley Winn,,,,,35,Maddie Rooney,,,,,,,-42.3,-25.5,225,2025-12-07,PWHL,2025/2026,Regular Season
24,10:05,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,8,Haley Winn,,,,,35,Maddie Rooney,,,,,,,-46.3,-19.3,225,2025-12-07,PWHL,2025/2026,Regular Season
25,10:27,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,5,Megan Keller,,,,,35,Maddie Rooney,,,,,,,-31.7,1.1,225,2025-12-07,PWHL,2025/2026,Regular Season
26,12:15,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,26,Ella Huber,,,,,35,Maddie Rooney,,,,,,,-53.0,30.3,225,2025-12-07,PWHL,2025/2026,Regular Season
27,13:18,Block,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,26,Kendall Coyne Schofield,,,,,31,Aerin Frankel,,,,,,,68.7,-6.5,225,2025-12-07,PWHL,2025/2026,Regular Season
28,13:20,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,77,Britta Curl-Salemme,,,,,31,Aerin Frankel,,,,,,,65.0,11.1,225,2025-12-07,PWHL,2025/2026,Regular Season
29,15:27,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,15,Brooke Becker,,,,,31,Aerin Frankel,,,,,,,52.0,7.9,225,2025-12-07,PWHL,2025/2026,Regular Season
30,15:30,Block,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,15,Brooke Becker,,,,,31,Aerin Frankel,,,,,,,57.3,14.2,225,2025-12-07,PWHL,2025/2026,Regular Season
31,15:59,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,26,Kendall Coyne Schofield,,,,,31,Aerin Frankel,,,,,,,57.3,-11.3,225,2025-12-07,PWHL,2025/2026,Regular Season
32,15:59,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,13,Grace Zumwinkle,,,,,31,Aerin Frankel,,,,,,,46.3,-3.4,225,2025-12-07,PWHL,2025/2026,Regular Season
33,16:35,Shot,Minnesota Frost,Away,Boston Fleet,Minnesota Frost,1,event,5v5,26,Kendall Coyne Schofield,,,,,31,Aerin Frankel,,,,,,,71.0,-2.3,225,2025-12-07,PWHL,2025/2026,Regular Season
34,17:03,Goal,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,27,Shay Maloney,,,,,35,Maddie Rooney,,3 20 27 44 53,Zoe Boyd - Hannah Brandt - Shay Maloney - Jill Saulnier - Rylind MacKinnon,,5 6 14 21 41,Sidney Morin - Katy Knoll - Dominique Petrie - Mae Batherson - Denisa Křížová,-62.0,-10.2,225,2025-12-07,PWHL,2025/2026,Regular Season
35,17:51,Shot,Boston Fleet,Home,Boston Fleet,Minnesota Frost,1,event,5v5,26,Ella Huber,,,,,35,Maddie Rooney,,,,,,,-61.0,-26.4,225,2025-12-07,PWHL,2025/2026,Regular Season
