id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,2:30,Goal,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,15,Savannah Harmon,,,,,39,Abbey Levy,,2 10 15 81 94,Aneta Tejralová - Becca Gilmore - Savannah Harmon - Rosalie Demers - Fanni Garát-Gasparics,,12 13 17 18 28,Chloé Aurard-Bushee - Alexandra Labelle - Ella Shelton - Élizabeth Giguère - Micah Zandee-Hart,84.0,4.5,0.2112,0,O07,39,2024-02-28,PWHL,2023/2024,Regular Season
2,3:01,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,25,Alex Carpenter,,,,,38,Emerance Maschmeyer,,,,,,,71.3,-20.4,0.0398,-1,O13,39,2024-02-28,PWHL,2023/2024,Regular Season
3,3:38,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,26,Emily Clark,,,,,39,Abbey Levy,,,,,,,68.7,15.6,0.0488,1,O17,39,2024-02-28,PWHL,2023/2024,Regular Season
4,3:49,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,9,Daryl Watts,,,,,39,Abbey Levy,,,,,,,69.3,-4.5,0.0929,1,O14,39,2024-02-28,PWHL,2023/2024,Regular Season
5,4:00,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,9,Daryl Watts,,,,,39,Abbey Levy,,,,,,,63.0,17.8,0.0488,1,O17,39,2024-02-28,PWHL,2023/2024,Regular Season
6,4:50,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,18,Élizabeth Giguère,,,,,38,Emerance Maschmeyer,,,,,,,69.0,-19.6,0.0398,-1,O13,39,2024-02-28,PWHL,2023/2024,Regular Season
7,7:00,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,16,Kateřina Mrázová,,,,,39,Abbey Levy,,,,,,,79.0,-9.3,0.0782,1,O06,39,2024-02-28,PWHL,2023/2024,Regular Season
8,7:05,Block,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,16,Kateřina Mrázová,,,,,39,Abbey Levy,,,,,,,72.7,9.6,,1,O16,39,2024-02-28,PWHL,2023/2024,Regular Season
9,7:10,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,14,Hayley Scamurra,,,,,39,Abbey Levy,,,,,,,72.7,13.3,0.0488,1,O17,39,2024-02-28,PWHL,2023/2024,Regular Season
10,11:30,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,14,Hayley Scamurra,,,,,39,Abbey Levy,,,,,,,80.0,2.5,0.1463,1,O11,39,2024-02-28,PWHL,2023/2024,Regular Season
11,11:30,Shot,New York Sirens,Away,Ottawa Charge,New York Sirens,1,event,5v5,27,Jade Downie-Landry,,,,,38,Emerance Maschmeyer,,,,,,,79.7,9.9,0.0758,-1,O08,39,2024-02-28,PWHL,2023/2024,Regular Season
12,13:57,Shot,Ottawa Charge,Home,Ottawa Charge,New York Sirens,1,event,5v5,19,Brianne Jenner,,,,,39,Abbey Levy,,,,,,,86.0,23.0,0.0354,1,O09,39,2024-02-28,PWHL,2023/2024,Regular Season
