id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,0:16,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,18,Jesse Compher,,,,,29,Klára Peslarová,,,,,,,51.0,10.2,0.0573,0,O21,187,2025-04-26,PWHL,2024/2025,Regular Season
2,0:38,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,16,Hayley Scamurra,,,,,29,Klára Peslarová,,,,,,,67.0,13.3,0.0899,0,O16,187,2025-04-26,PWHL,2024/2025,Regular Season
3,2:35,Goal,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,88,Lexie Adzija,47,Jamie Lee Rattray,,,50,Kristen Campbell,,8 22 47 55 88,Kelly Babstock - Jessica DiGirolamo - Jamie Lee Rattray - Daniela Pejšová - Lexie Adzija,,6 23 27 40 88,Kali Flanagan - Megan Carter - Emma Maltais - Blayre Turnbull - Julia Gosling,80.3,7.6,0.1248,0,O11,187,2025-04-26,PWHL,2024/2025,Regular Season
4,3:33,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,21,Hilary Knight,,,,,50,Kristen Campbell,,,,,,,46.7,-15.9,0.0546,1,O20,187,2025-04-26,PWHL,2024/2025,Regular Season
5,3:41,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,67,Emma Woods,,,,,29,Klára Peslarová,,,,,,,58.0,20.4,0.0438,-1,O17,187,2025-04-26,PWHL,2024/2025,Regular Season
6,4:20,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,23,Megan Carter,,,,,29,Klára Peslarová,,,,,,,37.0,-21.5,0.0429,-1,O24,187,2025-04-26,PWHL,2024/2025,Regular Season
7,4:43,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,27,Shay Maloney,,,,,50,Kristen Campbell,,,,,,,39.0,-22.4,0.0477,1,O24,187,2025-04-26,PWHL,2024/2025,Regular Season
8,5:37,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,47,Jamie Lee Rattray,,,,,50,Kristen Campbell,,,,,,,54.7,-12.5,0.0546,1,O20,187,2025-04-26,PWHL,2024/2025,Regular Season
9,7:15,Penalty,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,67,Emma Woods,,,,,,,,,,,,,,,,-1,,187,2025-04-26,PWHL,2024/2025,Regular Season
10,9:38,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,8,Kelly Babstock,,,,,50,Kristen Campbell,,,,,,,57.0,17.6,0.1061,1,O16,187,2025-04-26,PWHL,2024/2025,Regular Season
11,11:47,Goal,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,20,Hannah Brandt,5,Megan Keller,19,Hannah Bilka,50,Kristen Campbell,,5 19 20 22 36,Megan Keller - Hannah Bilka - Hannah Brandt - Jessica DiGirolamo - Loren Gabel,,6 9 12 20 88,Kali Flanagan - Daryl Watts - Allie Munroe - Sarah Nurse - Julia Gosling,65.7,-2.5,0.1225,1,O15,187,2025-04-26,PWHL,2024/2025,Regular Season
12,13:42,Block,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,6,Kali Flanagan,,,,,29,Klára Peslarová,,,,,,,55.7,-3.4,,-2,O21,187,2025-04-26,PWHL,2024/2025,Regular Season
13,15:05,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,88,Julia Gosling,,,,,29,Klára Peslarová,,,,,,,47.3,-14.5,0.0496,-2,O20,187,2025-04-26,PWHL,2024/2025,Regular Season
14,15:23,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,15,Savannah Harmon,,,,,29,Klára Peslarová,,,,,,,31.0,-23.2,0.0433,-2,O24,187,2025-04-26,PWHL,2024/2025,Regular Season
15,15:42,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,18,Jesse Compher,,,,,29,Klára Peslarová,,,,,,,68.3,-10.2,0.0847,-2,O14,187,2025-04-26,PWHL,2024/2025,Regular Season
16,16:37,Penalty,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v5,36,Loren Gabel,,,,,,,,,,,,,,,,2,,187,2025-04-26,PWHL,2024/2025,Regular Season
17,18:01,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v4,9,Daryl Watts,,,,,29,Klára Peslarová,,,,,,,72.7,17.8,0.0697,-2,O17,187,2025-04-26,PWHL,2024/2025,Regular Season
18,18:50,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,6,Kali Flanagan,,,,,29,Klára Peslarová,,,,,,,78.7,11.1,0.0766,-2,O08,187,2025-04-26,PWHL,2024/2025,Regular Season
19,19:06,Penalty,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,1,event,5v5,,,,,,,,,,,,,,,,,,-2,,187,2025-04-26,PWHL,2024/2025,Regular Season
20,19:25,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,1,event,5v4,21,Hilary Knight,,,,,50,Kristen Campbell,,,,,,,73.0,-9.9,0.2623,2,O11,187,2025-04-26,PWHL,2024/2025,Regular Season
21,0:35,Block,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,2,event,5v5,7,Sidney Morin,,,,,50,Kristen Campbell,,,,,,,51.0,11.9,,2,O22,187,2025-04-26,PWHL,2024/2025,Regular Season
22,1:27,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,20,Sarah Nurse,,,,,29,Klára Peslarová,,,,,,,57.7,18.7,0.0969,-2,O16,187,2025-04-26,PWHL,2024/2025,Regular Season
23,2:47,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,16,Hayley Scamurra,,,,,29,Klára Peslarová,,,,,,,55.7,-8.8,0.0496,-2,O20,187,2025-04-26,PWHL,2024/2025,Regular Season
24,3:16,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,8,Izzy Daniel,,,,,29,Klára Peslarová,,,,,,,43.7,14.5,0.0620,-2,O21,187,2025-04-26,PWHL,2024/2025,Regular Season
25,4:25,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,2,event,5v5,8,Kelly Babstock,,,,,50,Kristen Campbell,,,,,,,71.7,7.4,0.1322,2,O16,187,2025-04-26,PWHL,2024/2025,Regular Season
26,4:55,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,20,Sarah Nurse,,,,,29,Klára Peslarová,,,,,,,56.0,-20.1,0.0496,-2,O20,187,2025-04-26,PWHL,2024/2025,Regular Season
27,5:14,Shot,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,27,Emma Maltais,,,,,29,Klára Peslarová,,,,,,,69.0,20.7,0.0443,-2,O17,187,2025-04-26,PWHL,2024/2025,Regular Season
28,6:25,Block,Toronto Sceptres,Away,Boston Fleet,Toronto Sceptres,2,event,5v5,15,Savannah Harmon,,,,,29,Klára Peslarová,,,,,,,62.0,-10.2,,-2,O14,187,2025-04-26,PWHL,2024/2025,Regular Season
29,7:29,Shot,Boston Fleet,Home,Boston Fleet,Toronto Sceptres,2,event,5v5,77,Susanna Tapani,,,,,50,Kristen Campbell,,,,,,,64.7,-24.4,0.0561,2,O13,187,2025-04-26,PWHL,2024/2025,Regular Season
