id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,game_id,game_date,competition,season,state
1,0:36,Goal,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,9,Kati Tabin,12,Jenn Gardiner,7,Laura Stacey,31,Aerin Frankel,,7 9 12 23 29,Laura Stacey - Kati Tabin - Jenn Gardiner - Erin Ambrose - Marie-Philip Poulin,,5 11 15 21 77,Megan Keller - Alina Müller - Sydney Bard - Hilary Knight - Susanna Tapani,-37.7,15.9,180,2025-03-01,PWHL,2024/2025,Regular Season
2,2:06,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,9,Kati Tabin,,,,,31,Aerin Frankel,,,,,,,-46.7,-11.9,180,2025-03-01,PWHL,2024/2025,Regular Season
3,2:55,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,21,Hilary Knight,,,,,35,Ann-Renée Desbiens,,,,,,,41.0,16.1,180,2025-03-01,PWHL,2024/2025,Regular Season
4,3:51,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,2,Mariah Keopple,,,,,31,Aerin Frankel,,,,,,,-21.0,39.1,180,2025-03-01,PWHL,2024/2025,Regular Season
5,6:00,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,2,Emily Brown,,,,,35,Ann-Renée Desbiens,,,,,,,31.0,-36.5,180,2025-03-01,PWHL,2024/2025,Regular Season
6,6:09,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,27,Shay Maloney,,,,,35,Ann-Renée Desbiens,,,,,,,75.7,-10.8,180,2025-03-01,PWHL,2024/2025,Regular Season
7,6:20,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,21,Hilary Knight,,,,,35,Ann-Renée Desbiens,,,,,,,33.3,29.5,180,2025-03-01,PWHL,2024/2025,Regular Season
8,6:37,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,2,Emily Brown,,,,,35,Ann-Renée Desbiens,,,,,,,30.0,2.8,180,2025-03-01,PWHL,2024/2025,Regular Season
9,7:23,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,21,Maureen Murphy,,,,,31,Aerin Frankel,,,,,,,-67.3,-19.8,180,2025-03-01,PWHL,2024/2025,Regular Season
10,7:39,Goal,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,16,Amanda Pelkey,,,,,35,Ann-Renée Desbiens,,3 5 18 21 42,Cayla Barnes - Anna Wilgren - Mikyla Grant-Mentis - Maureen Murphy - Claire Dalton,,14 16 22 25 36,Jillian Dempsey - Amanda Pelkey - Jessica DiGirolamo - Emma Greco - Loren Gabel,57.3,16.4,180,2025-03-01,PWHL,2024/2025,Regular Season
11,9:13,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,25,Lina Ljungblom,,,,,31,Aerin Frankel,,,,,,,-72.7,21.2,180,2025-03-01,PWHL,2024/2025,Regular Season
12,9:20,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,43,Kristin O'Neill,,,,,31,Aerin Frankel,,,,,,,-81.3,17.0,180,2025-03-01,PWHL,2024/2025,Regular Season
13,9:31,Penalty,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,43,Kristin O'Neill,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
14,10:55,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v4,27,Shay Maloney,,,,,35,Ann-Renée Desbiens,,,,,,,83.7,-0.8,180,2025-03-01,PWHL,2024/2025,Regular Season
15,11:51,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v5,88,Lexie Adzija,,,,,35,Ann-Renée Desbiens,,,,,,,78.7,9.9,180,2025-03-01,PWHL,2024/2025,Regular Season
16,12:15,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,25,Lina Ljungblom,,,,,31,Aerin Frankel,,,,,,,-54.0,33.4,180,2025-03-01,PWHL,2024/2025,Regular Season
17,13:45,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,26,Clair DeGeorge,,,,,31,Aerin Frankel,,,,,,,-85.3,9.3,180,2025-03-01,PWHL,2024/2025,Regular Season
18,16:39,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-37.0,21.8,180,2025-03-01,PWHL,2024/2025,Regular Season
19,17:08,Penalty,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,5v5,29,Marie-Philip Poulin,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
20,17:27,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v4,16,Amanda Pelkey,,,,,35,Ann-Renée Desbiens,,,,,,,85.7,-18.1,180,2025-03-01,PWHL,2024/2025,Regular Season
21,18:39,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,1,event,5v4,22,Jessica DiGirolamo,,,,,35,Ann-Renée Desbiens,,,,,,,55.7,24.9,180,2025-03-01,PWHL,2024/2025,Regular Season
22,18:42,Penalty,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,4v5,21,Maureen Murphy,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
23,19:45,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,1,event,4v5,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-54.3,21.5,180,2025-03-01,PWHL,2024/2025,Regular Season
24,0:19,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v4,9,Sophie Shirley,,,,,35,Ann-Renée Desbiens,,,,,,,82.0,12.8,180,2025-03-01,PWHL,2024/2025,Regular Season
25,1:19,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,47,Jamie Lee Rattray,,,,,35,Ann-Renée Desbiens,,,,,,,76.3,11.6,180,2025-03-01,PWHL,2024/2025,Regular Season
26,1:33,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-80.7,24.1,180,2025-03-01,PWHL,2024/2025,Regular Season
27,2:10,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,22,Jessica DiGirolamo,,,,,35,Ann-Renée Desbiens,,,,,,,43.0,-3.4,180,2025-03-01,PWHL,2024/2025,Regular Season
28,3:42,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,28,Catherine Dubois,,,,,31,Aerin Frankel,,,,,,,-86.7,4.8,180,2025-03-01,PWHL,2024/2025,Regular Season
29,3:44,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,26,Clair DeGeorge,,,,,31,Aerin Frankel,,,,,,,-81.0,7.9,180,2025-03-01,PWHL,2024/2025,Regular Season
30,3:57,Penalty,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,88,Lexie Adzija,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
31,4:41,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-49.3,-6.8,180,2025-03-01,PWHL,2024/2025,Regular Season
32,5:04,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-29.7,21.2,180,2025-03-01,PWHL,2024/2025,Regular Season
33,5:42,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v4,25,Lina Ljungblom,,,,,31,Aerin Frankel,,,,,,,-81.0,-12.5,180,2025-03-01,PWHL,2024/2025,Regular Season
34,5:43,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v4,24,Abby Boreen,,,,,31,Aerin Frankel,,,,,,,-80.7,0.6,180,2025-03-01,PWHL,2024/2025,Regular Season
35,5:58,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,5,Anna Wilgren,,,,,31,Aerin Frankel,,,,,,,-35.7,-24.1,180,2025-03-01,PWHL,2024/2025,Regular Season
36,6:33,Goal,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,7,Sidney Morin,77,Susanna Tapani,88,Lexie Adzija,35,Ann-Renée Desbiens,,2 18 24 43 44,Mariah Keopple - Mikyla Grant-Mentis - Abby Boreen - Kristin O'Neill - Amanda Boulier,,2 7 21 77 88,Emily Brown - Sidney Morin - Hilary Knight - Susanna Tapani - Lexie Adzija,77.0,-9.3,180,2025-03-01,PWHL,2024/2025,Regular Season
37,7:26,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,12,Jenn Gardiner,,,,,31,Aerin Frankel,,,,,,,-75.3,27.5,180,2025-03-01,PWHL,2024/2025,Regular Season
38,7:37,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-71.0,24.9,180,2025-03-01,PWHL,2024/2025,Regular Season
39,7:39,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,12,Jenn Gardiner,,,,,31,Aerin Frankel,,,,,,,-69.3,23.2,180,2025-03-01,PWHL,2024/2025,Regular Season
40,7:54,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,23,Erin Ambrose,,,,,31,Aerin Frankel,,,,,,,-72.0,24.1,180,2025-03-01,PWHL,2024/2025,Regular Season
41,8:06,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,23,Erin Ambrose,,,,,31,Aerin Frankel,,,,,,,-33.7,-34.3,180,2025-03-01,PWHL,2024/2025,Regular Season
42,9:19,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,25,Emma Greco,,,,,35,Ann-Renée Desbiens,,,,,,,40.3,24.6,180,2025-03-01,PWHL,2024/2025,Regular Season
43,11:14,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,4v5,26,Clair DeGeorge,,,,,31,Aerin Frankel,,,,,,,-61.0,-4.5,180,2025-03-01,PWHL,2024/2025,Regular Season
44,13:04,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,42,Claire Dalton,,,,,31,Aerin Frankel,,,,,,,-62.7,13.3,180,2025-03-01,PWHL,2024/2025,Regular Season
45,13:48,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,12,Jenn Gardiner,,,,,31,Aerin Frankel,,,,,,,-77.7,-12.2,180,2025-03-01,PWHL,2024/2025,Regular Season
46,14:07,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,9,Sophie Shirley,,,,,35,Ann-Renée Desbiens,,,,,,,90.0,19.0,180,2025-03-01,PWHL,2024/2025,Regular Season
47,15:08,Penalty,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,24,Abby Boreen,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
48,15:20,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,21,Hilary Knight,,,,,35,Ann-Renée Desbiens,,,,,,,77.0,24.9,180,2025-03-01,PWHL,2024/2025,Regular Season
49,17:12,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,2,event,5v5,7,Sidney Morin,,,,,35,Ann-Renée Desbiens,,,,,,,36.7,23.8,180,2025-03-01,PWHL,2024/2025,Regular Season
50,19:03,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,2,event,5v5,25,Lina Ljungblom,,,,,31,Aerin Frankel,,,,,,,-34.7,12.2,180,2025-03-01,PWHL,2024/2025,Regular Season
51,1:21,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,2,Mariah Keopple,,,,,31,Aerin Frankel,,,,,,,-60.0,-33.4,180,2025-03-01,PWHL,2024/2025,Regular Season
52,1:29,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,44,Amanda Boulier,,,,,31,Aerin Frankel,,,,,,,-52.0,-36.8,180,2025-03-01,PWHL,2024/2025,Regular Season
53,2:06,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,3,event,5v5,22,Jessica DiGirolamo,,,,,35,Ann-Renée Desbiens,,,,,,,66.7,-18.4,180,2025-03-01,PWHL,2024/2025,Regular Season
54,2:31,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,9,Kati Tabin,,,,,31,Aerin Frankel,,,,,,,-55.0,-20.4,180,2025-03-01,PWHL,2024/2025,Regular Season
55,2:36,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,28,Catherine Dubois,,,,,31,Aerin Frankel,,,,,,,-59.7,-32.9,180,2025-03-01,PWHL,2024/2025,Regular Season
56,3:50,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,12,Jenn Gardiner,,,,,31,Aerin Frankel,,,,,,,-89.7,-8.2,180,2025-03-01,PWHL,2024/2025,Regular Season
57,4:55,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,5,Anna Wilgren,,,,,31,Aerin Frankel,,,,,,,-35.3,-17.6,180,2025-03-01,PWHL,2024/2025,Regular Season
58,5:04,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,3,Cayla Barnes,,,,,31,Aerin Frankel,,,,,,,-32.7,-25.2,180,2025-03-01,PWHL,2024/2025,Regular Season
59,5:04,Penalty,Boston Fleet,Away,Montréal Victoire,Boston Fleet,3,event,5v5,22,Jessica DiGirolamo,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
60,5:16,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-71.0,-19.0,180,2025-03-01,PWHL,2024/2025,Regular Season
61,5:34,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,23,Erin Ambrose,,,,,31,Aerin Frankel,,,,,,,-35.3,-16.1,180,2025-03-01,PWHL,2024/2025,Regular Season
62,6:58,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,25,Lina Ljungblom,,,,,31,Aerin Frankel,,,,,,,-83.3,-6.5,180,2025-03-01,PWHL,2024/2025,Regular Season
63,7:00,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,9,Kati Tabin,,,,,31,Aerin Frankel,,,,,,,-50.7,-19.6,180,2025-03-01,PWHL,2024/2025,Regular Season
64,7:09,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,2,Mariah Keopple,,,,,31,Aerin Frankel,,,,,,,-42.0,28.3,180,2025-03-01,PWHL,2024/2025,Regular Season
65,7:31,Block,Boston Fleet,Away,Montréal Victoire,Boston Fleet,3,event,5v5,27,Shay Maloney,,,,,35,Ann-Renée Desbiens,,,,,,,49.7,-12.8,180,2025-03-01,PWHL,2024/2025,Regular Season
66,8:22,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,23,Erin Ambrose,,,,,31,Aerin Frankel,,,,,,,-29.7,-26.1,180,2025-03-01,PWHL,2024/2025,Regular Season
67,9:53,Penalty,Boston Fleet,Away,Montréal Victoire,Boston Fleet,3,event,5v5,15,Sydney Bard,,,,,,,,,,,,,,,180,2025-03-01,PWHL,2024/2025,Regular Season
68,10:32,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-55.0,20.1,180,2025-03-01,PWHL,2024/2025,Regular Season
69,11:22,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,4v5,21,Maureen Murphy,,,,,31,Aerin Frankel,,,,,,,-54.3,23.0,180,2025-03-01,PWHL,2024/2025,Regular Season
70,11:39,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v4,5,Anna Wilgren,,,,,31,Aerin Frankel,,,,,,,-33.0,-9.3,180,2025-03-01,PWHL,2024/2025,Regular Season
71,11:55,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-58.0,13.9,180,2025-03-01,PWHL,2024/2025,Regular Season
72,12:03,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-75.0,-15.6,180,2025-03-01,PWHL,2024/2025,Regular Season
73,12:52,Shot,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,9,Kati Tabin,,,,,31,Aerin Frankel,,,,,,,-38.0,1.1,180,2025-03-01,PWHL,2024/2025,Regular Season
74,13:01,Goal,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,3,event,5v5,9,Kati Tabin,,,,,31,Aerin Frankel,,7 9 12 23 29,Laura Stacey - Kati Tabin - Jenn Gardiner - Erin Ambrose - Marie-Philip Poulin,,5 15 20 37 47,Megan Keller - Sydney Bard - Hannah Brandt - Theresa Schafzahl - Jamie Lee Rattray,-37.3,21.5,180,2025-03-01,PWHL,2024/2025,Regular Season
75,0:14,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,OT1,event,5v5,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-68.7,7.6,180,2025-03-01,PWHL,2024/2025,Regular Season
76,0:58,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,OT1,event,3v3,27,Shay Maloney,,,,,35,Ann-Renée Desbiens,,,,,,,57.0,2.5,180,2025-03-01,PWHL,2024/2025,Regular Season
77,1:31,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,OT1,event,3v3,77,Susanna Tapani,,,,,35,Ann-Renée Desbiens,,,,,,,57.7,1.7,180,2025-03-01,PWHL,2024/2025,Regular Season
78,2:06,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,OT1,event,5v5,9,Kati Tabin,,,,,31,Aerin Frankel,,,,,,,-36.7,-10.2,180,2025-03-01,PWHL,2024/2025,Regular Season
79,2:56,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,OT1,event,5v5,7,Laura Stacey,,,,,31,Aerin Frankel,,,,,,,-36.0,-14.5,180,2025-03-01,PWHL,2024/2025,Regular Season
80,4:14,Shot,Boston Fleet,Away,Montréal Victoire,Boston Fleet,OT1,event,3v3,7,Sidney Morin,,,,,35,Ann-Renée Desbiens,,,,,,,59.7,-28.1,180,2025-03-01,PWHL,2024/2025,Regular Season
81,4:39,Block,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,OT1,event,5v5,29,Marie-Philip Poulin,,,,,31,Aerin Frankel,,,,,,,-43.0,-14.5,180,2025-03-01,PWHL,2024/2025,Regular Season
82,4:43,Goal,Montréal Victoire,Home,Montréal Victoire,Boston Fleet,OT1,event,3v3,7,Laura Stacey,3,Cayla Barnes,29,Marie-Philip Poulin,31,Aerin Frankel,,3 7 29,Cayla Barnes - Laura Stacey - Marie-Philip Poulin,,5 21 77,Megan Keller - Hilary Knight - Susanna Tapani,-80.3,1.7,180,2025-03-01,PWHL,2024/2025,Regular Season
