id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,1:23,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,20,Sarah Nurse,,,,,30,Corinne Schroeder,,,,,,,83.3,6.0,0.2112,0,O07,211,2025-11-21,PWHL,2025/2026,Regular Season
2,1:24,Penalty,Seattle Torrent,Away,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,5,Anna Wilgren,,,,,,,,,,,,,,,,0,,211,2025-11-21,PWHL,2025/2026,Regular Season
3,4:59,Block,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,86,Michela Cava,,,,,30,Corinne Schroeder,,,,,,,27.3,21.5,,0,O25,211,2025-11-21,PWHL,2025/2026,Regular Season
4,5:00,Shot,Seattle Torrent,Away,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,25,Alex Carpenter,,,,,38,Emerance Maschmeyer,,,,,,,77.0,-16.7,0.0659,0,O06,211,2025-11-21,PWHL,2025/2026,Regular Season
5,5:32,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,13,Tereza Vanišová,,,,,30,Corinne Schroeder,,,,,,,86.3,9.6,0.0709,0,O08,211,2025-11-21,PWHL,2025/2026,Regular Season
6,5:44,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,22,Abby Boreen,,,,,30,Corinne Schroeder,,,,,,,78.3,3.1,0.1248,0,O11,211,2025-11-21,PWHL,2025/2026,Regular Season
7,5:45,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,22,Abby Boreen,,,,,30,Corinne Schroeder,,,,,,,81.3,11.1,0.0709,0,O08,211,2025-11-21,PWHL,2025/2026,Regular Season
8,6:25,Block,Seattle Torrent,Away,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,78,Lexie Adzija,,,,,38,Emerance Maschmeyer,,,,,,,66.0,-20.1,,0,O13,211,2025-11-21,PWHL,2025/2026,Regular Season
9,6:49,Penalty,Seattle Torrent,Away,Vancouver Goldeneyes,Seattle Torrent,1,event,5v5,10,Jenna Buglioni,,,,,,,,,,,,,,,,0,,211,2025-11-21,PWHL,2025/2026,Regular Season
10,7:14,Block,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v4,34,Hannah Miller,,,,,30,Corinne Schroeder,,,,,,,69.7,-14.5,,0,O13,211,2025-11-21,PWHL,2025/2026,Regular Season
11,7:27,Block,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v4,12,Jenn Gardiner,,,,,30,Corinne Schroeder,,,,,,,52.3,16.7,,0,O22,211,2025-11-21,PWHL,2025/2026,Regular Season
12,7:57,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v4,16,Sophie Jaques,,,,,30,Corinne Schroeder,,,,,,,43.3,23.8,0.0610,0,O22,211,2025-11-21,PWHL,2025/2026,Regular Season
13,7:57,Shot,Vancouver Goldeneyes,Home,Vancouver Goldeneyes,Seattle Torrent,1,event,5v4,16,Sophie Jaques,,,,,30,Corinne Schroeder,,,,,,,58.7,19.6,0.0645,0,O17,211,2025-11-21,PWHL,2025/2026,Regular Season
