id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,p3_no,p3_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x,y,xG,ScoreState,BoxID,game_id,game_date,competition,season,state
1,0:07,Shot,Seattle Torrent,Home,Seattle Torrent,Montréal Victoire,1,event,5v5,3,Cayla Barnes,,,,,35,Ann-Renée Desbiens,,,,,,,41.0,23.5,0.0386,0,O22,236,2025-12-23,PWHL,2025/2026,Regular Season
2,0:54,Shot,Montréal Victoire,Away,Seattle Torrent,Montréal Victoire,1,event,5v5,27,Shiann Darkangelo,,,,,83,Hannah Murphy,,,,,,,61.3,31.4,0.0150,0,O18,236,2025-12-23,PWHL,2025/2026,Regular Season
3,1:06,Shot,Montréal Victoire,Away,Seattle Torrent,Montréal Victoire,1,event,5v5,96,Natálie Mlýnková,,,,,83,Hannah Murphy,,,,,,,43.0,-34.0,0.0318,0,O19,236,2025-12-23,PWHL,2025/2026,Regular Season
4,1:39,Block,Montréal Victoire,Away,Seattle Torrent,Montréal Victoire,1,event,5v5,88,Skylar Irving,,,,,83,Hannah Murphy,,,,,,,47.0,-21.2,,0,O20,236,2025-12-23,PWHL,2025/2026,Regular Season
5,1:58,Shot,Montréal Victoire,Away,Seattle Torrent,Montréal Victoire,1,event,5v5,88,Skylar Irving,,,,,83,Hannah Murphy,,,,,,,35.7,-12.5,0.0420,0,O25,236,2025-12-23,PWHL,2025/2026,Regular Season
6,2:35,Block,Seattle Torrent,Home,Seattle Torrent,Montréal Victoire,1,event,5v5,27,Megan Carter,,,,,35,Ann-Renée Desbiens,,,,,,,30.7,22.1,,0,O26,236,2025-12-23,PWHL,2025/2026,Regular Season
7,2:41,Shot,Seattle Torrent,Home,Seattle Torrent,Montréal Victoire,1,event,5v5,17,Brooke Bryant,,,,,35,Ann-Renée Desbiens,,,,,,,80.3,0.6,0.1248,0,O11,236,2025-12-23,PWHL,2025/2026,Regular Season
8,2:54,Penalty,Seattle Torrent,Home,Seattle Torrent,Montréal Victoire,1,event,5v5,2,Aneta Tejralová,,,,,,,,,,,,,,,,0,,236,2025-12-23,PWHL,2025/2026,Regular Season
9,3:57,Shot,Montréal Victoire,Away,Seattle Torrent,Montréal Victoire,1,event,5v4,27,Shiann Darkangelo,,,,,83,Hannah Murphy,,,,,,,86.7,9.3,0.1099,0,O08,236,2025-12-23,PWHL,2025/2026,Regular Season
10,5:35,Shot,Seattle Torrent,Home,Seattle Torrent,Montréal Victoire,1,event,5v5,21,Hilary Knight,,,,,35,Ann-Renée Desbiens,,,,,,,84.3,8.2,0.0709,0,O08,236,2025-12-23,PWHL,2025/2026,Regular Season
