Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Callie Shanahan,G,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,3900
4,Elle Hartje,RW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,777
7,Savannah Norcross,RW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,210
8,Maja Nylén Persson,RD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1651
10,Sarah Fillier,RW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1264
11,Nicole Vallario,RD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,624
14,Jaime Bourbonnais,LD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1372
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,640
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,835
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,949
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1261
22,Anna Bargman,LW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,312
24,Anne Cherkowski,LW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1234
26,Casey O'Brien,C,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1456
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1451
29,Emmy Fecteau,RW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,89
41,Clair DeGeorge,C,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,683
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,1169
44,Denisa Křížová,LW,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,918
81,Kayla Vespa,C,Home,New York Sirens,#009E90,308,2026-04-04,PWHL,2025/2026,Regular Season,331
30,Corinne Schroeder,G,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,3900
83,Hannah Murphy,G,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,
2,Aneta Tejralová,LD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1312
3,Cayla Barnes,RD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1291
5,Anna Wilgren,RD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1231
7,Lily Delianedis,LW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,400
8,Natalie Snodgrass,LW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,828
11,Emily Brown,LD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1007
13,Mikyla Grant-Mentis,C,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1070
17,Brooke Bryant,RW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,320
20,Mariah Keopple,LD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,845
21,Hilary Knight,RW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1447
24,Lyndie Lobdell,RD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,193
25,Alex Carpenter,C,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1231
27,Megan Carter,RD,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1061
28,Gabrielle David,C,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,845
37,Theresa Schafzahl,LW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1190
71,Sydney Langseth,C,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,377
78,Lexie Adzija,RW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,763
88,Julia Gosling,LW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1106
92,Danielle Serdachny,RW,Away,Seattle Torrent,#0A5458,308,2026-04-04,PWHL,2025/2026,Regular Season,1242
