Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Amanda Thiele,G,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,3600
3,Zoe Boyd,LD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1410
5,Megan Keller,LD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1444
7,Mia Biotti,RD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,585
8,Haley Winn,RD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1468
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,301
11,Alina Müller,C,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,988
13,Liz Schepers,C,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,926
15,Olivia Mobley,RW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,704
16,Riley Brengman,RD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1512
17,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1524
19,Abby Newhook,RW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,659
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,852
25,Laura Kluge,LW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,555
26,Ella Huber,LW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,671
27,Shay Maloney,RW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1016
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,834
47,Jamie Lee Rattray,RW,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1302
53,Rylind MacKinnon,LD,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,534
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,246,2026-01-03,PWHL,2025/2026,Regular Season,1032
38,Emerance Maschmeyer,G,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,3600
50,Kristen Campbell,G,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,
7,Madison Samoskevich,LD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,416
8,Izzy Daniel,RW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,971
9,Katie Chan,RW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,526
11,Sydney Bard,RD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,739
12,Jenn Gardiner,LW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,993
13,Tereza Vanišová,LW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,696
15,Gabby Rosenthal,C,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,924
16,Sophie Jaques,RD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,1372
21,Ashton Bell,RD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,1156
22,Abby Boreen,RW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,1044
23,Mellissa Channell-Watkins,LD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,959
25,Emma Greco,D,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,274
26,Brooke McQuigge,LW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,554
33,Michelle Karvinen,LW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,943
34,Hannah Miller,C,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,1049
42,Claire Thompson,LD,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,1369
51,Anna Segedi,C,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,525
72,Darcie Lappan,C,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,595
86,Michela Cava,RW,Away,Vancouver Goldeneyes,#10457F,246,2026-01-03,PWHL,2025/2026,Regular Season,598
