Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,3600
39,Abbey Levy,G,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,
3,Zoe Boyd,LD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,872
5,Megan Keller,LD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,1595
6,Hadley Hartmetz,RD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,861
8,Haley Winn,RD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,1718
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,925
11,Alina Müller,C,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,1009
13,Liz Schepers,C,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,683
16,Riley Brengman,RD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,978
17,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,842
19,Abby Newhook,RW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,996
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,980
25,Laura Kluge,LW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,761
26,Ella Huber,RW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,889
27,Shay Maloney,RW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,854
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,951
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,909
53,Rylind MacKinnon,LD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,162
55,Daniela Pejšová,LD,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,895
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,220,2025-12-03,PWHL,2025/2026,Regular Season,960
38,Emerance Maschmeyer,G,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,3454
50,Kristen Campbell,G,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,
7,Madison Samoskevich,D,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,846
8,Izzy Daniel,RW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,605
9,Katie Chan,RW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,734
11,Sydney Bard,RD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1032
12,Jenn Gardiner,LW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,890
13,Tereza Vanišová,LW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1065
15,Gabby Rosenthal,C,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,870
16,Sophie Jaques,RD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1354
21,Ashton Bell,RD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1180
22,Abby Boreen,RW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1054
23,Mellissa Channell-Watkins,LD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1268
25,Emma Greco,LD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,147
26,Brooke McQuigge,LW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,707
33,Michelle Karvinen,LW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,793
34,Hannah Miller,C,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1197
42,Claire Thompson,LD,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,1127
51,Anna Segedi,C,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,741
72,Darcie Lappan,C,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,741
86,Michela Cava,RW,Away,Vancouver Goldeneyes,#10457F,220,2025-12-03,PWHL,2025/2026,Regular Season,853
