Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,3842
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1214
4,Catherine Daoust,RD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,833
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1376
8,Gabrielle David,RW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,298
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1455
12,Leah Lum,LD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,958
14,Jillian Dempsey,C,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,771
15,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1030
16,Sarah Lefort,LW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,635
21,Tereza Vanišová,LW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1193
22,Kennedy Marchment,RW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,813
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1557
24,Ann-Sophie Bettez,LW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1070
26,Sarah Bujold,C,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,627
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,445
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1249
42,Claire Dalton,LW,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,662
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1040
96,Dominika Lásková,RD,Home,Montréal Victoire,#8F001E,17,2024-01-20,PWHL,2023/2024,Regular Season,1177
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,3900
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1938
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,784
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1034
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,607
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,364
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,959
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,2035
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,294
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1030
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,917
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1321
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1199
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1256
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1101
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,245
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,822
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,1141
41,Brittany Howard,RW,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,817
76,Maude Poulin-Labelle,LD,Away,Toronto Sceptres,#377BC2,17,2024-01-20,PWHL,2023/2024,Regular Season,142
