Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Erica Howe,G,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,3900
3,Jocelyne Larocque,LD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1880
5,Lauriane Rougeau,LD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,659
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1265
7,Olivia Knowles,RD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,685
10,Alexa Vasko,C,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,582
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1215
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1735
17,Samantha Cogan,LW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,585
18,Jesse Compher,C,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1089
19,Rebecca Leslie,RW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,438
20,Sarah Nurse,C,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1162
22,Maggie Connors,RW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,763
24,Natalie Spooner,RW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1181
27,Emma Maltais,LW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,950
28,Kaitlin Willoughby,RW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,37
34,Hannah Miller,LW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,825
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1107
41,Brittany Howard,RW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,913
51,Victoria Bach,LW,Home,Toronto Sceptres,#377BC2,36,2024-02-23,PWHL,2023/2024,Regular Season,1066
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,3862
39,Abbey Levy,G,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,
4,Taylor Baker,RD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,879
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,962
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1255
10,Kayla Vespa,LW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,710
11,Abby Roque,RW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1495
12,Chloé Aurard-Bushee,LW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,320
13,Alexandra Labelle,C,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,642
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1671
17,Ella Shelton,RD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1766
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,954
19,Paetyn Levis,LW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,822
23,Madison Packer,RW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,484
25,Alex Carpenter,C,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1581
27,Jade Downie-Landry,C,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,940
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1574
44,Jill Saulnier,LW,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,794
59,Johanna Fällman,LD,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,542
67,Emma Woods,C,Away,New York Sirens,#009E90,36,2024-02-23,PWHL,2023/2024,Regular Season,1055
