Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,3600
83,Hannah Murphy,G,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,
2,Aneta Tejralová,RD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1135
3,Cayla Barnes,RD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1462
5,Anna Wilgren,LD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1330
8,Natalie Snodgrass,LW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,677
9,Jessie Eldridge,RW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1036
10,Jenna Buglioni,C,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,293
11,Emily Brown,RD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,977
13,Mikyla Grant-Mentis,C,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,796
17,Brooke Bryant,RW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,403
19,Hannah Bilka,LW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1196
20,Mariah Keopple,LD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1036
21,Hilary Knight,RW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1330
25,Alex Carpenter,C,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1282
27,Megan Carter,LD,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1002
66,Marah Wagner,LW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,402
78,Lexie Adzija,RW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,738
88,Julia Gosling,LW,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1322
92,Danielle Serdachny,C,Home,Seattle Torrent,#0A5458,234,2025-12-21,PWHL,2025/2026,Regular Season,1240
30,Amanda Thiele,G,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,
39,Abbey Levy,G,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,3600
3,Zoe Boyd,LD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,1177
5,Megan Keller,LD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,1465
6,Hadley Hartmetz,RD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,552
8,Haley Winn,RD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,1446
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,636
11,Alina Müller,C,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,969
13,Liz Schepers,C,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,940
15,Olivia Mobley,RW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,855
16,Riley Brengman,RD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,1393
17,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,818
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,792
25,Laura Kluge,LW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,772
26,Ella Huber,LW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,915
27,Shay Maloney,RW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,845
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,910
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,917
53,Rylind MacKinnon,LD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,514
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,405
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,234,2025-12-21,PWHL,2025/2026,Regular Season,965
