Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
35,Kimberly Newell,G,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,
50,Kristen Campbell,G,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,3600
7,Madison Samoskevich,LD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,118
8,Izzy Daniel,RW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1032
11,Sydney Bard,LD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,686
12,Jenn Gardiner,LW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,873
13,Tereza Vanišová,RW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,855
15,Gabby Rosenthal,C,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,838
16,Sophie Jaques,RD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1381
19,Mannon McMahon,C,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,965
20,Sarah Nurse,C,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1300
21,Ashton Bell,RD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1302
22,Abby Boreen,RW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1032
23,Mellissa Channell-Watkins,LD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1173
28,Nina Jobst-Smith,RD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,729
33,Michelle Karvinen,LW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,645
34,Hannah Miller,LW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1188
42,Claire Thompson,LD,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,1438
51,Anna Segedi,C,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,400
94,Anna Meixner,LW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,834
97,Anna Shokhina,RW,Home,Vancouver Goldeneyes,#10457F,291,2026-03-18,PWHL,2025/2026,Regular Season,494
39,Kaley Doyle,G,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,3526
2,Dayle Ross,RW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,129
4,Elle Hartje,RW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,553
7,Savannah Norcross,LW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,370
8,Maja Nylén Persson,RD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1079
10,Sarah Fillier,LW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1333
11,Nicole Vallario,LD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,789
14,Jaime Bourbonnais,LD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1274
16,Lauren Bernard,RD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,627
18,Maddi Wheeler,F,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1039
19,Paetyn Levis,F,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1223
20,Allyson Simpson,RD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1251
22,Anna Bargman,LW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,699
24,Anne Cherkowski,RW,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1506
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1055
29,Emmy Fecteau,C,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,253
43,Kristin O'Neill,C,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1099
71,Jincy Roese,LD,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,780
81,Kayla Vespa,C,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,695
98,Kristýna Kaltounková,C,Away,New York Sirens,#009E90,291,2026-03-18,PWHL,2025/2026,Regular Season,1339
