Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
35,Kimberly Newell,G,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,
50,Kristen Campbell,G,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,3600
7,Madison Samoskevich,LD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1090
8,Izzy Daniel,RW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,528
9,Katie Chan,LW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,859
11,Sydney Bard,RD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1323
12,Jenn Gardiner,LW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1079
13,Tereza Vanišová,LW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1037
15,Gabby Rosenthal,C,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1066
16,Sophie Jaques,RD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1086
21,Ashton Bell,RD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1138
22,Abby Boreen,RW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1142
23,Mellissa Channell-Watkins,LD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1022
25,Emma Greco,D,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,90
26,Brooke McQuigge,LW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,545
33,Michelle Karvinen,RW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,989
34,Hannah Miller,C,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,935
42,Claire Thompson,LD,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1231
51,Anna Segedi,C,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,1055
72,Darcie Lappan,C,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,524
86,Michela Cava,RW,Home,Vancouver Goldeneyes,#10457F,226,2025-12-16,PWHL,2025/2026,Regular Season,897
1,Sanni Ahola,G,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,3513
3,Jocelyne Larocque,LD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1478
5,Rory Guilday,RD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1133
6,Stephanie Markowski,LD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,942
8,Kathryn Reilly,RD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,525
10,Alexa Vasko,C,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,791
11,Brooke Hobson,LD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1154
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1179
18,Mannon McMahon,C,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,646
19,Brianne Jenner,C,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1044
22,Taylor House,LW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,627
23,Sarah Wozniewicz,RW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,762
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1163
29,Peyton Hemp,RW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,734
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1100
55,Samantha Isbell,RD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,482
71,Fanuza Kadirova,RW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1065
88,Ronja Savolainen,RD,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,1316
94,Anna Meixner,LW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,910
97,Anna Shokhina,LW,Away,Ottawa Charge,#D1011B,226,2025-12-16,PWHL,2025/2026,Regular Season,766
