Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,3600
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1447
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,705
6,Katy Knoll,C,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,723
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,764
9,Mae Batherson,LD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1001
11,Kaitlyn O'Donohoe,RW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,616
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1145
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1182
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,994
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,915
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1156
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,979
27,Taylor Heise,C,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1004
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,817
42,Claire Thompson,RD,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1398
71,Klára Hymlárová,C,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,809
77,Britta Curl-Salemme,LW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,1092
86,Michela Cava,RW,Home,Minnesota Frost,#353364,134,2025-01-26,PWHL,2024/2025,Regular Season,930
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,3600
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,
2,Emily Brown,LD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,931
5,Megan Keller,LD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1328
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1082
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,750
11,Alina Müller,LW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1024
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1027
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,630
19,Hannah Bilka,LW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1332
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,700
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1302
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1174
25,Emma Greco,LD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,207
27,Shay Maloney,C,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,720
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,569
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,607
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,917
55,Daniela Pejšová,RD,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1087
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,1322
88,Lexie Adzija,C,Away,Boston Fleet,#004D29,134,2025-01-26,PWHL,2024/2025,Regular Season,687
