Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,3600
83,Hannah Murphy,G,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,
3,Cayla Barnes,RD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1573
5,Anna Wilgren,RD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1238
8,Natalie Snodgrass,RW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,756
9,Jessie Eldridge,RW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1088
10,Jenna Buglioni,C,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,332
11,Emily Brown,LD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1192
13,Mikyla Grant-Mentis,C,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,798
17,Brooke Bryant,RW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,238
19,Hannah Bilka,LW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1193
20,Mariah Keopple,LD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,906
21,Hilary Knight,RW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1403
24,Lyndie Lobdell,RD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,774
25,Alex Carpenter,C,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1352
27,Megan Carter,LD,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1004
66,Marah Wagner,LW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,337
78,Lexie Adzija,LW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,807
88,Julia Gosling,LW,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1337
92,Danielle Serdachny,C,Home,Seattle Torrent,#0A5458,216,2025-11-28,PWHL,2025/2026,Regular Season,1145
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,3600
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1475
4,Kendall Cooper,LD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1375
5,Sidney Morin,RD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1177
6,Katy Knoll,RW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,730
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,605
9,Madison Bizal,LD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,81
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,987
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,986
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,717
15,Brooke Becker,RD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,750
21,Mae Batherson,LD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1068
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1078
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1028
27,Taylor Heise,C,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,1003
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,622
71,Klára Hymlárová,C,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,777
74,Abby Hustler,LW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,896
77,Britta Curl-Salemme,RW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,968
91,Peyton Anderson,LW,Away,Minnesota Frost,#353364,216,2025-11-28,PWHL,2025/2026,Regular Season,626
