Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Elaine Chuli,G,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,3597
91,Jessie McPherson,G,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1292
9,Daryl Watts,LW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1066
11,Kiara Zanon,LW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,527
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1180
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1254
15,Savannah Harmon,LD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1145
17,Ella Shelton,LD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1252
18,Jesse Compher,RW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1088
19,Sara Hjalmarsson,C,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,632
20,Emma Gentry,LW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,766
21,Kristin Della Rovere,C,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,276
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1059
24,Natalie Spooner,RW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,816
25,Clara Van Wieren,C,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,362
27,Emma Maltais,C,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1158
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,1068
42,Claire Dalton,RW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,966
67,Emma Woods,RW,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,358
71,Anna Kjellbin,RD,Home,Toronto Sceptres,#377BC2,299,2026-03-27,PWHL,2025/2026,Regular Season,983
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,3600
39,Abbey Levy,G,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,
5,Megan Keller,LD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1473
6,Hadley Hartmetz,RD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,857
7,Mia Biotti,LD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,409
8,Haley Winn,RD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1073
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,733
11,Alina Müller,C,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1068
13,Liz Schepers,C,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,991
16,Riley Brengman,RD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1312
18,Jessie Eldridge,RW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,931
19,Abby Newhook,RW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,729
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,841
25,Laura Kluge,LW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,787
26,Ella Huber,LW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,932
27,Shay Maloney,RW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1094
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,894
47,Jamie Lee Rattray,LW,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,814
53,Rylind MacKinnon,LD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,816
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,1003
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,299,2026-03-27,PWHL,2025/2026,Regular Season,792
