Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,3600
2,Lee Stecklein,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1724
7,Claire Butorac,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,306
9,Abby Cook,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,995
11,Sophia Kunin,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,962
12,Kelly Pannek,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,945
13,Grace Zumwinkle,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1090
14,Clair DeGeorge,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,444
17,Brooke Bryant,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,112
18,Brittyn Fleming,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,723
19,Maggie Flaherty,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1644
21,Liz Schepers,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,950
22,Natalie Buchbinder,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,920
23,Mellissa Channell-Watkins,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,828
25,Emma Greco,D,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,976
26,Kendall Coyne Schofield,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1098
27,Taylor Heise,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1094
41,Denisa Křížová,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,902
77,Susanna Tapani,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,1092
86,Michela Cava,F,Home,Minnesota Frost,#353364,6,2024-01-06,PWHL,2023/2024,Regular Season,574
1,Marlène Boissonnault,G,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,3536
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,560
4,Catherine Daoust,RD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,915
6,Madison Bizal,LD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,283
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1301
8,Gabrielle David,C,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,591
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1341
10,Brigitte Laganière,LD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,933
12,Leah Lum,LW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,279
14,Jillian Dempsey,C,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,641
15,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,882
16,Sarah Lefort,LW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,601
21,Tereza Vanišová,LW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1121
22,Kennedy Marchment,RW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,272
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1420
26,Sarah Bujold,LW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1008
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1322
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,747
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,1094
96,Dominika Lásková,RD,Away,Montréal Victoire,#8F001E,6,2024-01-06,PWHL,2023/2024,Regular Season,828
