Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Erica Howe,G,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,3599
3,Jocelyne Larocque,LD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,1601
5,Lauriane Rougeau,LD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,723
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,1299
7,Olivia Knowles,RD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,581
10,Alexa Vasko,C,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,630
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,751
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,1489
17,Samantha Cogan,RW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,861
18,Jesse Compher,C,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,895
19,Rebecca Leslie,RW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,648
20,Sarah Nurse,LW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,1148
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,843
24,Natalie Spooner,RW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,943
27,Emma Maltais,C,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,936
28,Kaitlin Willoughby,LW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,663
34,Hannah Miller,LW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,839
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,1256
41,Brittany Howard,RW,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,862
76,Maude Poulin-Labelle,LD,Home,Toronto Sceptres,#377BC2,2,2024-01-01,PWHL,2023/2024,Regular Season,358
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,3599
39,Abbey Levy,G,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,
3,Olivia Zafuto,LD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,756
4,Taylor Baker,RD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,714
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1362
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,951
10,Kayla Vespa,LW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,597
11,Abby Roque,C,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1077
12,Chloé Aurard-Bushee,RW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,802
13,Alexandra Labelle,C,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,548
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1592
17,Ella Shelton,LD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1608
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,908
19,Paetyn Levis,LW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,891
25,Alex Carpenter,C,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1122
27,Jade Downie-Landry,C,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,908
44,Jill Saulnier,LW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,921
59,Johanna Fällman,RD,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,1032
67,Emma Woods,LW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,944
71,Savannah Norcross,RW,Away,New York Sirens,#009E90,2,2024-01-01,PWHL,2023/2024,Regular Season,636
