Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,3848
2,Aneta Tejralová,LD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1434
3,Zoe Boyd,RD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,952
6,Stephanie Markowski,RD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,678
8,Natalie Snodgrass,RW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,340
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,989
12,Victoria Bach,LW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1032
13,Tereza Vanišová,LW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,962
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1067
18,Mannon McMahon,RW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,948
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1182
22,Taylor House,C,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,352
23,Jocelyne Larocque,RD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1424
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1293
37,Rebecca Leslie,RW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,874
71,Jincy Roese,LD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1640
88,Ronja Savolainen,LD,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1013
92,Danielle Serdachny,C,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,1165
94,Anna Meixner,LW,Home,Ottawa Charge,#D1011B,151,2025-02-20,PWHL,2024/2025,Regular Season,590
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,3852
5,Megan Keller,LD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1634
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1307
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,779
11,Alina Müller,LW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1159
14,Jillian Dempsey,C,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,399
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1143
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,644
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1049
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1096
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,938
25,Emma Greco,RD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,822
27,Shay Maloney,C,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1064
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,246
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,874
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,834
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,981
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,904
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,1138
88,Lexie Adzija,LW,Away,Boston Fleet,#004D29,151,2025-02-20,PWHL,2024/2025,Regular Season,612
