Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Callie Shanahan,G,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,3600
4,Elle Hartje,LW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,809
7,Savannah Norcross,RW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,398
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1299
9,Olivia Knowles,RD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,0
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1175
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,741
17,Taylor Girard,RW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,969
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1054
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1066
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1072
22,Anna Bargman,LW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,587
24,Anne Cherkowski,RW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1101
26,Casey O'Brien,C,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1165
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1240
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,356
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1083
71,Jincy Roese,LD,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,951
81,Kayla Vespa,C,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,362
98,Kristýna Kaltounková,C,Home,New York Sirens,#009E90,242,2025-12-31,PWHL,2025/2026,Regular Season,1186
38,Emerance Maschmeyer,G,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,3393
50,Kristen Campbell,G,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,
7,Madison Samoskevich,LD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,751
8,Izzy Daniel,RW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,711
9,Katie Chan,RW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,344
11,Sydney Bard,RD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,817
12,Jenn Gardiner,LW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1222
13,Tereza Vanišová,LW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,790
15,Gabby Rosenthal,C,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1048
16,Sophie Jaques,RD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1612
21,Ashton Bell,RD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1261
22,Abby Boreen,RW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1040
23,Mellissa Channell-Watkins,LD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1395
25,Emma Greco,LD,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,755
26,Brooke McQuigge,LW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,539
33,Michelle Karvinen,LW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1070
34,Hannah Miller,C,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,1059
51,Anna Segedi,C,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,601
72,Darcie Lappan,C,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,457
86,Michela Cava,RW,Away,Vancouver Goldeneyes,#10457F,242,2025-12-31,PWHL,2025/2026,Regular Season,989
