Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,3568
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1317
4,Catherine Daoust,RD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,876
6,Madison Bizal,RD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1078
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1314
8,Gabrielle David,C,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,827
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1071
10,Brigitte Laganière,LD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,532
12,Leah Lum,LD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,438
14,Jillian Dempsey,C,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,538
15,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1065
16,Sarah Lefort,LW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,746
17,Alexandra Poznikoff,RW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,534
18,Mikyla Grant-Mentis,RW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,675
21,Tereza Vanišová,LW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1058
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1479
26,Sarah Bujold,C,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1015
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,509
42,Claire Dalton,LW,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1070
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,66,2024-03-17,PWHL,2023/2024,Regular Season,1261
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,3600
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1456
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,737
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1002
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,620
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,762
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1315
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1552
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,836
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,768
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,582
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1076
22,Maggie Connors,RW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,895
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,957
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,1043
28,Kaitlin Willoughby,LW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,619
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,800
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,988
51,Victoria Bach,RW,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,846
76,Maude Poulin-Labelle,LD,Away,Toronto Sceptres,#377BC2,66,2024-03-17,PWHL,2023/2024,Regular Season,40
