Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
1,Raygan Kirk,G,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,3600
29,Elaine Chuli,G,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,
2,Jessica Kondas,RD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,0
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1197
8,Clair DeGeorge,RW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,586
11,Kiara Zanon,LW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,605
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1150
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1374
15,Savannah Harmon,LD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1203
17,Ella Shelton,LD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1203
18,Jesse Compher,RW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,898
19,Sara Hjalmarsson,C,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,960
20,Emma Gentry,LW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,706
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,894
24,Natalie Spooner,RW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,907
25,Clara Van Wieren,C,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,549
27,Emma Maltais,C,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1380
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1137
42,Claire Dalton,LW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,1223
67,Emma Woods,RW,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,651
71,Anna Kjellbin,RD,Home,Toronto Sceptres,#377BC2,287,2026-03-15,PWHL,2025/2026,Regular Season,934
70,Carly Jackson,G,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,
83,Hannah Murphy,G,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,3490
2,Aneta Tejralová,RD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1371
3,Cayla Barnes,RD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,859
5,Anna Wilgren,LD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1446
7,Lily Delianedis,LW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,736
8,Natalie Snodgrass,LW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,973
9,Jessie Eldridge,RW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1139
10,Jenna Buglioni,C,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,328
11,Emily Brown,RD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,994
17,Brooke Bryant,RW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,765
20,Mariah Keopple,LD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,838
24,Lyndie Lobdell,RD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,436
25,Alex Carpenter,C,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1481
27,Megan Carter,LD,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,960
52,Jada Habisch,RW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,335
66,Marah Wagner,LW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,391
71,Sydney Langseth,C,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,725
78,Lexie Adzija,RW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1197
88,Julia Gosling,LW,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1389
92,Danielle Serdachny,C,Away,Seattle Torrent,#0A5458,287,2026-03-15,PWHL,2025/2026,Regular Season,1145
