Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,3382
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,971
3,Cayla Barnes,RD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1376
5,Anna Wilgren,LD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,952
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1243
8,Gabrielle David,RW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,316
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1178
12,Jenn Gardiner,LW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1016
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,871
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1163
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,605
21,Maureen Murphy,LW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,506
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1169
24,Abby Boreen,RW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1162
26,Clair DeGeorge,C,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,429
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1204
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,744
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,1134
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,824
71,Anna Kjellbin,RD,Home,Montréal Victoire,#8F001E,149,2025-02-18,PWHL,2024/2025,Regular Season,334
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,3596
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,1541
3,Brooke McQuigge,LW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,960
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,762
9,Mae Batherson,LD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,750
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,1184
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,985
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,856
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,1578
17,Brooke Bryant,RW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,0
19,Maggie Flaherty,RD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,824
21,Liz Schepers,C,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,657
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,762
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,977
27,Taylor Heise,C,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,1006
41,Denisa Křížová,RW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,657
42,Claire Thompson,RD,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,1135
71,Klára Hymlárová,LW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,781
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,813
86,Michela Cava,RW,Away,Minnesota Frost,#353364,149,2025-02-18,PWHL,2024/2025,Regular Season,882
