Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,3600
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1137
3,Cayla Barnes,RD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1339
5,Anna Wilgren,LD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,986
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1127
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1158
12,Jenn Gardiner,LW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,755
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,988
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,255
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,541
21,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,938
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1192
24,Abby Boreen,RW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1020
25,Lina Ljungblom,LW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1046
26,Clair DeGeorge,C,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,400
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,272
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1101
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,787
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,1169
71,Anna Kjellbin,RD,Home,Montréal Victoire,#8F001E,121,2024-12-30,PWHL,2024/2025,Regular Season,979
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,3400
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,
2,Emily Brown,LD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,897
5,Megan Keller,LD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1436
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1091
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,524
11,Alina Müller,LW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,938
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1227
16,Amanda Pelkey,LW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,640
17,Taylor Girard,LW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,323
19,Hannah Bilka,LW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1122
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,852
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1244
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1164
27,Shay Maloney,C,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,514
36,Loren Gabel,RW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,396
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,550
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,913
55,Daniela Pejšová,RD,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,855
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,1328
88,Lexie Adzija,C,Away,Boston Fleet,#004D29,121,2024-12-30,PWHL,2024/2025,Regular Season,621
