Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,3600
2,Aneta Tejralová,LD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1362
3,Zoe Boyd,LD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,932
8,Natalie Snodgrass,C,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1016
9,Daryl Watts,LW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1012
10,Becca Gilmore,C,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,509
11,Akane Shiga,RW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,887
14,Hayley Scamurra,RW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1087
15,Savannah Harmon,RD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1636
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1007
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1208
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,952
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1276
24,Emma Buckles,LD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,225
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1183
28,Amanda Boulier,RD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,957
71,Jincy Roese,LD,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,839
81,Rosalie Demers,RW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,456
88,Lexie Adzija,LW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,1120
94,Fanni Garát-Gasparics,LW,Home,Ottawa Charge,#D1011B,39,2024-02-28,PWHL,2023/2024,Regular Season,410
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,
39,Abigail Levy,G,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,3492
4,Taylor Baker,RD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1001
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1314
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1258
10,Kayla Vespa,LW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,668
11,Abby Roque,LW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,782
12,Chloé Aurard,LW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,777
13,Alexandra Labelle,C,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,555
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1532
17,Ella Shelton,RD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1576
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,928
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,723
23,Madison Packer,RW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,552
25,Alex Carpenter,C,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1382
27,Jade Downie-Landry,C,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,986
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1232
44,Jill Saulnier,LW,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,698
59,Johanna Fällman,LD,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,511
67,Emma Woods,C,Away,New York Sirens,#009E90,39,2024-02-28,PWHL,2023/2024,Regular Season,1183
