Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,3600
2,Emily Brown,LD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1220
5,Megan Keller,LD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1389
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1116
11,Alina Müller,C,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,978
12,Taylor Wenczkowski,LW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,371
13,Kaleigh Fratkin,RD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1052
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,766
17,Taylor Girard,LW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1027
18,Abby Cook,D,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,281
19,Gigi Marvin,C,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,752
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,997
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,955
22,Jessica DiGirolamo,RD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,932
27,Shiann Darkangelo,RW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,825
36,Loren Gabel,LW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,686
37,Theresa Schafzahl,RW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,868
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,873
88,Susanna Tapani,C,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,1126
97,Jess Healey,LD,Home,Boston Fleet,#004D29,34,2024-02-21,PWHL,2023/2024,Regular Season,728
30,Sandra Abstreiter,G,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,
38,Emerance Maschmeyer,G,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,3409
2,Aneta Tejralová,LD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1202
3,Zoe Boyd,RD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,741
8,Natalie Snodgrass,C,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,729
9,Daryl Watts,LW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1260
10,Becca Gilmore,RW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,788
11,Akane Shiga,RW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,681
14,Hayley Scamurra,RW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1035
15,Savannah Harmon,LD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1318
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,820
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1086
19,Brianne Jenner,RW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1149
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1305
24,Emma Buckles,LD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,339
25,Kristin Della Rovere,C,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,821
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,187
28,Amanda Boulier,RD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,938
71,Jincy Roese,LD,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,1215
88,Lexie Adzija,LW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,952
94,Fanni Garát-Gasparics,LW,Away,Ottawa Charge,#D1011B,34,2024-02-21,PWHL,2023/2024,Regular Season,530
