Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,3817
82,Kayle Osborne,G,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,862
7,Olivia Knowles,RD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,69
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1160
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1097
10,Sarah Fillier,LW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1294
11,Abby Roque,LW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1057
12,Chloé Aurard-Bushee,LW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,768
13,Elle Hartje,RW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,907
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,966
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,964
17,Ella Shelton,LD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1425
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,562
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,904
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1229
25,Alex Carpenter,C,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1262
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,567
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,1224
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,396
40,Noora Tulus,C,Home,New York Sirens,#009E90,128,2025-01-12,PWHL,2024/2025,Regular Season,874
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,3817
5,Savannah Harmon,LD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1613
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1215
8,Izzy Daniel,RW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,455
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1305
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,996
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1575
16,Hayley Scamurra,LW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,997
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,998
19,Lauren Bernard,RD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,802
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1410
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,294
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1139
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,108
34,Hannah Miller,RW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,1307
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,951
55,Rylind MacKinnon,LD,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,938
61,Noemi Neubauerová,C,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,296
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,751
88,Julia Gosling,LW,Away,Toronto Sceptres,#377BC2,128,2025-01-12,PWHL,2024/2025,Regular Season,774
