Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,3600
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1412
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,636
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,639
9,Mae Batherson,RD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,879
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,825
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,713
14,Dominique Petrie,C,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,793
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1271
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,40
21,Liz Schepers,C,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,665
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1174
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,993
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1117
27,Taylor Heise,C,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1127
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,903
42,Claire Thompson,LD,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1276
71,Klára Hymlárová,LW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,713
77,Britta Curl-Salemme,RW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1006
86,Michela Cava,RW,Home,Minnesota Frost,#353364,168,2025-03-26,PWHL,2024/2025,Regular Season,1035
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,3600
30,Sandra Abstreiter,G,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1142
3,Cayla Barnes,RD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1221
5,Anna Wilgren,LD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1092
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,951
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1156
12,Jenn Gardiner,LW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1200
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,392
18,Mikyla Grant-Mentis,C,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,874
19,Kaitlin Willoughby,RW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,621
21,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,960
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1196
24,Abby Boreen,RW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,863
25,Lina Ljungblom,C,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,851
26,Clair DeGeorge,C,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,424
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,681
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,911
42,Claire Dalton,LW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,559
43,Kristin O'Neill,LW,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,709
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,168,2025-03-26,PWHL,2024/2025,Regular Season,1324
