Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Callie Shanahan,G,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,3501
4,Elle Hartje,LW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,623
7,Savannah Norcross,F,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,0
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1479
10,Sarah Fillier,C,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1275
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,943
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,706
17,Taylor Girard,RW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,644
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,985
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1058
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,985
22,Anna Bargman,RW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,271
24,Anne Cherkowski,RW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1141
26,Casey O'Brien,C,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1315
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1089
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,283
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1102
71,Jincy Roese,LD,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1079
81,Kayla Vespa,C,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,298
98,Kristýna Kaltounková,LW,Home,New York Sirens,#009E90,232,2025-12-21,PWHL,2025/2026,Regular Season,1444
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,
29,Elaine Chuli,G,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,3600
2,Jessica Kondas,LD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,681
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1327
8,Clair DeGeorge,C,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,153
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,950
11,Kiara Zanon,LW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1051
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1257
15,Savannah Harmon,RD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1515
17,Ella Shelton,LD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1526
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1217
19,Sara Hjalmarsson,LW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,632
20,Emma Gentry,C,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,630
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,592
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,826
25,Clara Van Wieren,C,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,639
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,1193
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,965
42,Claire Dalton,RW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,814
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,526
71,Anna Kjellbin,RD,Away,Toronto Sceptres,#377BC2,232,2025-12-21,PWHL,2025/2026,Regular Season,695
