Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Erica Howe,G,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,3600
3,Jocelyne Larocque,LD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,2355
5,Lauriane Rougeau,LD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,608
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1492
7,Olivia Knowles,RD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,284
10,Alexa Vasko,C,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,483
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1417
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,2360
17,Samantha Cogan,LW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,755
18,Jesse Compher,C,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,962
19,Rebecca Leslie,RW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,436
20,Sarah Nurse,C,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1069
22,Maggie Connors,RW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1877
24,Natalie Spooner,RW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,935
27,Emma Maltais,LW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1943
28,Kaitlin Willoughby,RW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,312
34,Hannah Miller,LW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,841
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,1948
41,Brittany Howard,LW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,481
51,Victoria Bach,RW,Home,Toronto Sceptres,#377BC2,45,2024-03-06,PWHL,2023/2024,Regular Season,863
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,1124
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2400
2,Emily Brown,LD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,1101
5,Megan Keller,LD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2112
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,1037
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,792
11,Alina Müller,LW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2029
13,Kaleigh Fratkin,RD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2038
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,644
17,Taylor Girard,LW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,713
18,Abby Cook,D,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,413
19,Gigi Marvin,C,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,634
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,738
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2028
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,1089
27,Shiann Darkangelo,C,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,865
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,972
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,620
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,665
88,Susanna Tapani,C,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,2080
97,Jess Healey,RD,Away,Boston Fleet,#004D29,45,2024-03-06,PWHL,2023/2024,Regular Season,774
