Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,3600
2,Emily Brown,RD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1285
5,Megan Keller,LD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1704
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1121
8,Lexie Adzija,C,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,747
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,645
11,Alina Müller,LW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1043
12,Taylor Wenczkowski,LW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,384
13,Kaleigh Fratkin,RD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1153
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,660
19,Gigi Marvin,C,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,505
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1335
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1650
22,Jessica DiGirolamo,LD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1089
37,Theresa Schafzahl,RW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,760
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,288
55,Kelly Babstock,F,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,611
77,Nicole Kosta,LW,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,654
88,Susanna Tapani,C,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,1051
97,Jess Healey,LD,Home,Boston Fleet,#004D29,64,2024-05-04,PWHL,2023/2024,Regular Season,634
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,3506
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1030
4,Catherine Daoust,RD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,745
6,Madison Bizal,LD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,847
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1241
8,Gabrielle David,C,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,941
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1079
10,Brigitte Laganière,LD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,664
12,Leah Lum,RW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,516
14,Jillian Dempsey,C,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,550
15,Maureen Murphy,C,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1079
16,Sarah Lefort,LW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,728
18,Mikyla Grant-Mentis,LW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,985
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1283
25,Mélodie Daoust,RW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,935
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,428
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1218
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,805
43,Kristin O'Neill,LW,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1278
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,64,2024-05-04,PWHL,2023/2024,Regular Season,1179
