Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,3588
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1313
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,610
10,Sydney Brodt,RW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,0
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,600
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1368
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1083
14,Clair DeGeorge,C,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,554
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1539
18,Brittyn Fleming,LW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,525
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,738
21,Liz Schepers,C,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,944
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,991
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1234
24,Abby Boreen,LW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,887
25,Emma Greco,LD,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,800
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1257
27,Taylor Heise,C,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,1085
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,927
86,Michela Cava,RW,Home,Minnesota Frost,#353364,88,2024-05-13,PWHL,2023/2024,Playoffs,975
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,3472
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1650
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,644
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1149
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,608
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,426
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1090
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1548
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,280
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1031
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,522
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1134
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,528
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1013
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1212
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,505
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,841
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,1085
41,Brittany Howard,RW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,917
51,Victoria Bach,LW,Away,Toronto Sceptres,#377BC2,88,2024-05-13,PWHL,2023/2024,Playoffs,443
