Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,4465
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1516
4,Catherine Daoust,RD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,943
6,Madison Bizal,LD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,291
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1925
8,Gabrielle David,C,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,944
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1765
10,Brigitte Laganière,LD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,266
12,Leah Lum,LW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,0
14,Jillian Dempsey,C,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,0
15,Maureen Murphy,C,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1632
17,Alexandra Poznikoff,RW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,0
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1633
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1958
25,Mélodie Daoust,RW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1754
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,784
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1979
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,824
43,Kristin O'Neill,LW,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1846
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,85,2024-05-09,PWHL,2023/2024,Playoffs,1725
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,4427
2,Emily Brown,RD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1716
5,Megan Keller,LD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,2253
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1316
8,Lexie Adzija,C,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,895
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,869
11,Alina Müller,LW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1340
12,Taylor Wenczkowski,LW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,256
13,Kaleigh Fratkin,RD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1673
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1204
18,Abby Cook,D,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,0
19,Gigi Marvin,C,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,990
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1791
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1926
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1643
37,Theresa Schafzahl,RW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1059
55,Kelly Babstock,LW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,589
77,Nicole Kosta,LW,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,252
88,Susanna Tapani,C,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,1552
97,Jess Healey,LD,Away,Boston Fleet,#004D29,85,2024-05-09,PWHL,2023/2024,Playoffs,185
