Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
70,Carly Jackson,G,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,
83,Hannah Murphy,G,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,3600
2,Aneta Tejralová,RD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1280
3,Cayla Barnes,RD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1556
5,Anna Wilgren,LD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1271
7,Lily Delianedis,C,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,250
8,Natalie Snodgrass,LW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1069
9,Jessie Eldridge,RW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1255
10,Jenna Buglioni,LW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,725
11,Emily Brown,RD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,974
13,Mikyla Grant-Mentis,C,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1036
17,Brooke Bryant,RW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,761
20,Mariah Keopple,LD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,830
25,Alex Carpenter,C,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1252
27,Megan Carter,LD,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1077
66,Marah Wagner,LW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,312
71,Sydney Langseth,RW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,290
78,Lexie Adzija,RW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1137
88,Julia Gosling,LW,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1187
92,Danielle Serdachny,C,Home,Seattle Torrent,#0A5458,272,2026-02-27,PWHL,2025/2026,Regular Season,1003
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,3600
29,Elaine Chuli,G,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1123
8,Clair DeGeorge,LW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,79
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,739
11,Kiara Zanon,LW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,822
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,969
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1303
15,Savannah Harmon,LD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1416
16,Lauren Messier,LW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,397
17,Ella Shelton,LD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1231
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1100
19,Sara Hjalmarsson,C,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,788
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1139
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1038
25,Clara Van Wieren,C,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,720
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1100
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1110
42,Claire Dalton,RW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,800
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,540
71,Anna Kjellbin,RD,Away,Toronto Sceptres,#377BC2,272,2026-02-27,PWHL,2025/2026,Regular Season,1030
