Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,5067
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1912
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1091
10,Sydney Brodt,RW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,0
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,819
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1563
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1341
14,Clair DeGeorge,C,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,868
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,2064
18,Brittyn Fleming,LW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,880
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1076
21,Liz Schepers,C,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1211
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1911
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1690
24,Abby Boreen,LW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1354
25,Emma Greco,LD,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1132
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1637
27,Taylor Heise,C,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1576
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1069
86,Michela Cava,RW,Home,Minnesota Frost,#353364,90,2024-05-15,PWHL,2023/2024,Playoffs,1496
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,5067
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,2141
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,803
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1713
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,803
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,723
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1796
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,2124
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1104
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1426
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,427
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1854
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,759
23,Jess Jones,LW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,64
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1896
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,908
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1446
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1703
41,Brittany Howard,RW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,1090
51,Victoria Bach,RW,Away,Toronto Sceptres,#377BC2,90,2024-05-15,PWHL,2023/2024,Playoffs,320
