Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,3900
2,Emily Brown,LD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,975
5,Megan Keller,LD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1671
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1200
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,758
11,Alina Müller,LW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1354
15,Sydney Bard,RD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1108
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,708
19,Hannah Bilka,LW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1305
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,741
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1442
22,Jessica DiGirolamo,LD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,849
25,Emma Greco,LD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,226
27,Shay Maloney,C,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,723
37,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,441
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,709
47,Jamie Lee Rattray,RW,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,806
55,Daniela Pejšová,RD,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,961
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,1424
88,Lexie Adzija,C,Home,Boston Fleet,#004D29,139,2025-01-31,PWHL,2024/2025,Regular Season,665
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,3876
39,Abigail Levy,G,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,768
7,Olivia Knowles,RD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,190
8,Maja Nylen Persson,RD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1005
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1669
10,Sarah Fillier,LW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1403
11,Abby Roque,C,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1509
12,Chloé Aurard,LW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,464
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1322
17,Ella Shelton,LD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1481
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,793
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,847
20,Allyson Simpson,RD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,995
25,Alex Carpenter,C,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,546
27,Jade Downie-Landry,RW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,827
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,1222
29,Emmy Fecteau,LW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,686
40,Noora Tulus,C,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,793
71,Taylor Girard,LW,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,715
81,Kayla Vespa,C,Away,New York Sirens,#009E90,139,2025-01-31,PWHL,2024/2025,Regular Season,375
