Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,3752
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1343
9,Kati Tabin,RD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1691
11,Abby Roque,LW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1370
12,Tamara Giaquinto,RD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,392
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,835
16,Hayley Scamurra,C,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,953
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,896
19,Kaitlin Willoughby,RW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,676
21,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,820
22,Jessica DiGirolamo,LD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1347
25,Lina Ljungblom,LW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,324
27,Shiann Darkangelo,C,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,720
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,525
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1217
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1177
61,Nicole Gosling,LD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1326
77,Jade Downie-Landry,RW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,615
91,Maggie Flaherty,LD,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,1305
96,Natálie Mlýnková,LW,Home,Montréal Victoire,#8F001E,247,2026-01-04,PWHL,2025/2026,Regular Season,618
1,Marlène Boissonnault,G,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,3802
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1836
4,Kendall Cooper,RD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1191
5,Sidney Morin,RD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1474
6,Katy Knoll,RW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,977
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,433
9,Madison Bizal,LD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,433
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1228
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,996
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,568
15,Brooke Becker,LD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,382
21,Mae Batherson,LD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1058
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,840
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1162
27,Taylor Heise,C,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1256
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,859
71,Klára Hymlárová,C,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,724
74,Abby Hustler,RW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1160
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,1237
91,Peyton Anderson,LW,Away,Minnesota Frost,#353364,247,2026-01-04,PWHL,2025/2026,Regular Season,438
