Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,3900
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1827
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,598
10,Sydney Brodt,LW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,322
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,522
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1495
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1375
14,Clair DeGeorge,LW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,847
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1623
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,438
18,Brittyn Fleming,C,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,671
19,Maggie Flaherty,LD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1083
21,Liz Schepers,C,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,663
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1120
23,Mellissa Channell-Watkins,RD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,924
25,Emma Greco,LD,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,858
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1142
27,Taylor Heise,C,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1080
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,1101
86,Michela Cava,RW,Home,Minnesota Frost,#353364,55,2024-03-24,PWHL,2023/2024,Regular Season,958
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,3884
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1404
4,Catherine Daoust,RD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,662
6,Madison Bizal,LD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,728
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1395
8,Gabrielle David,C,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1053
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1501
10,Brigitte Laganière,LD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,300
12,Leah Lum,LW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1083
14,Jillian Dempsey,C,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,392
15,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1097
16,Sarah Lefort,RW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1173
17,Alexandra Poznikoff,RW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,337
18,Mikyla Grant-Mentis,LW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,945
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1668
26,Sarah Bujold,C,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1182
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,483
42,Claire Dalton,LW,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1027
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1317
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,55,2024-03-24,PWHL,2023/2024,Regular Season,1442
