Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,3600
35,Logan Angers,G,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,
2,Aneta Tejralová,RD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1257
3,Zoe Boyd,RD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,825
5,Samantha Isbell,RD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,0
6,Stephanie Markowski,LD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,907
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,522
12,Victoria Bach,LW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,417
13,Tereza Vanišová,LW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1016
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1039
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1155
18,Mannon McMahon,RW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1216
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1015
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1570
23,Jocelyne Larocque,LD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1523
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1263
27,Shiann Darkangelo,C,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,1030
37,Rebecca Leslie,RW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,844
88,Ronja Savolainen,LD,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,872
92,Danielle Serdachny,RW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,478
94,Anna Meixner,LW,Home,Ottawa Charge,#D1011B,201,2025-05-16,PWHL,2024/2025,Playoffs,712
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,3501
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1011
3,Cayla Barnes,RD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1359
5,Anna Wilgren,LD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1204
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1364
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1331
12,Jenn Gardiner,LW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,705
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,587
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,573
18,Mikyla Grant-Mentis,RW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,513
19,Kaitlin Willoughby,RW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,942
21,Maureen Murphy,C,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,733
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1415
24,Abby Boreen,RW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,667
25,Lina Ljungblom,LW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1134
26,Clair DeGeorge,LW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,49
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,943
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,1532
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,840
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,201,2025-05-16,PWHL,2024/2025,Playoffs,864
