Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,3600
83,Hannah Murphy,G,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,
2,Aneta Tejralová,LD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1271
3,Cayla Barnes,RD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1196
5,Anna Wilgren,RD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1014
7,Lily Delianedis,F,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,273
8,Natalie Snodgrass,LW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,795
11,Emily Brown,LD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1059
17,Brooke Bryant,RW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,281
20,Mariah Keopple,LD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,926
24,Lyndie Lobdell,RD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,517
25,Alex Carpenter,C,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1514
27,Megan Carter,RD,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1110
28,Gabrielle David,C,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,924
37,Theresa Schafzahl,LW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1401
52,Jada Habisch,RW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,705
66,Marah Wagner,LW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,266
71,Sydney Langseth,F,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,672
78,Lexie Adzija,RW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,933
88,Julia Gosling,LW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1061
92,Danielle Serdachny,RW,Home,Seattle Torrent,#0A5458,298,2026-03-25,PWHL,2025/2026,Regular Season,1433
39,Kaley Doyle,G,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,3465
2,Dayle Ross,RD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,17
4,Elle Hartje,LW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1263
7,Savannah Norcross,RW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,428
8,Maja Nylén Persson,RD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1192
10,Sarah Fillier,RW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1468
11,Nicole Vallario,LD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,637
14,Jaime Bourbonnais,LD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1534
16,Lauren Bernard,RD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,704
19,Paetyn Levis,LW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1220
20,Allyson Simpson,RD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1554
22,Anna Bargman,RW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,700
24,Anne Cherkowski,RW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1204
26,Casey O'Brien,C,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1283
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1143
29,Emmy Fecteau,LW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,394
41,Clair DeGeorge,LW,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,702
43,Kristin O'Neill,C,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,1170
71,Jincy Roese,LD,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,205
81,Kayla Vespa,C,Away,New York Sirens,#009E90,298,2026-03-25,PWHL,2025/2026,Regular Season,851
