Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,3900
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1462
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,863
6,Katy Knoll,C,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,515
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,532
9,Mae Batherson,LD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,937
11,Kaitlyn O'Donohoe,RW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,0
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1149
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1351
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,886
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,905
21,Liz Schepers,C,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,728
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1008
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1250
27,Taylor Heise,C,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1310
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,914
42,Claire Thompson,RD,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1467
71,Klára Hymlárová,RW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,692
77,Britta Curl-Salemme,LW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1206
86,Michela Cava,RW,Home,Minnesota Frost,#353364,136,2025-01-28,PWHL,2024/2025,Regular Season,1172
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,3900
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1404
8,Izzy Daniel,RW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,960
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1080
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1173
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1259
15,Savannah Harmon,LD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1167
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1136
19,Lauren Bernard,LD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,0
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1339
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,337
23,Megan Carter,LD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,862
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1189
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,359
34,Hannah Miller,C,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,993
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,1149
55,Rylind MacKinnon,RD,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,888
61,Noemi Neubauerová,C,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,270
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,790
88,Julia Gosling,LW,Away,Toronto Sceptres,#377BC2,136,2025-01-28,PWHL,2024/2025,Regular Season,859
