Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Klára Peslarová,G,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,2400
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1200
2,Emily Brown,LD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1161
5,Megan Keller,LD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1318
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1271
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,679
11,Alina Müller,LW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1028
14,Jillian Dempsey,C,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,499
15,Sydney Bard,RD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1200
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,503
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1014
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1312
22,Jessica DiGirolamo,LD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,983
25,Emma Greco,RD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,924
27,Shay Maloney,C,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,764
37,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,975
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1048
47,Jamie Lee Rattray,RW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,984
55,Daniela Pejšová,LD,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,222
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,1194
88,Lexie Adzija,LW,Home,Boston Fleet,#004D29,147,2025-02-16,PWHL,2024/2025,Regular Season,541
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,3516
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1367
3,Brooke McQuigge,LW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,898
6,Katy Knoll,C,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,166
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,667
9,Mae Batherson,LD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,757
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,998
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,832
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,843
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1533
17,Brooke Bryant,LW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,434
19,Maggie Flaherty,RD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,994
21,Liz Schepers,C,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,599
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,960
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1202
27,Taylor Heise,C,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1074
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,808
42,Claire Thompson,RD,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1112
77,Britta Curl-Salemme,RW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1053
86,Michela Cava,RW,Away,Minnesota Frost,#353364,147,2025-02-16,PWHL,2024/2025,Regular Season,1066
