Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,3600
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1533
7,Claire Butorac,LW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,678
10,Sydney Brodt,RW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,372
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,898
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1126
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1082
14,Clair DeGeorge,LW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,714
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1527
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,395
18,Brittyn Fleming,C,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,715
19,Maggie Flaherty,LD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1100
21,Liz Schepers,C,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,668
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1137
23,Mellissa Channell-Watkins,RD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,739
25,Emma Greco,LD,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,829
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,968
27,Taylor Heise,C,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,903
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,1037
86,Michela Cava,RW,Home,Minnesota Frost,#353364,51,2024-03-16,PWHL,2023/2024,Regular Season,818
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,3600
39,Abigail Levy,G,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,
4,Taylor Baker,RD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,964
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1041
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1000
10,Kayla Vespa,LW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,704
11,Abby Roque,C,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1113
12,Chloé Aurard,LW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,753
13,Alexandra Labelle,C,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,786
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1402
17,Ella Shelton,RD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1275
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,801
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,634
23,Madison Packer,RW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,463
25,Alex Carpenter,C,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1273
27,Jade Downie-Landry,LW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,802
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,1425
44,Jill Saulnier,LW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,554
59,Johanna Fällman,LD,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,651
67,Emma Woods,C,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,737
71,Savannah Norcross,RW,Away,New York Sirens,#009E90,51,2024-03-16,PWHL,2023/2024,Regular Season,199
