Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,3756
2,Emily Brown,LD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1278
5,Megan Keller,LD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1531
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1166
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,902
11,Alina Müller,C,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1159
12,Taylor Wenczkowski,RW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,766
13,Kaleigh Fratkin,RD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1312
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,465
17,Taylor Girard,LW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,572
18,Sophie Jaques,LD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,954
19,Gigi Marvin,C,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1087
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,951
21,Hilary Knight,LW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1089
22,Jessica DiGirolamo,RD,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1304
27,Shiann Darkangelo,C,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,934
36,Loren Gabel,RW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,792
37,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,915
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,1069
97,Jess Healey,D,Home,Boston Fleet,#004D29,27,2024-02-04,PWHL,2023/2024,Regular Season,0
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,3756
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1407
4,Catherine Daoust,RD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1152
6,Madison Bizal,RD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,654
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1156
8,Gabrielle David,C,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,959
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1377
10,Brigitte Laganière,LD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,275
12,Leah Lum,LD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,711
14,Jillian Dempsey,C,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,425
15,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1103
16,Sarah Lefort,LW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,802
21,Tereza Vanišová,LW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1037
22,Kennedy Marchment,RW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1031
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1604
24,Ann-Sophie Bettez,LW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,964
26,Sarah Bujold,C,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,991
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,461
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,1166
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,27,2024-02-04,PWHL,2023/2024,Regular Season,626
